t,__msgtype__,depth,header.__msgtype__,header.frame_id,header.seq,header.stamp.__msgtype__,header.stamp.nanosec,header.stamp.sec,pressure,temperature
1724164549.0921519,messages/msg/DepthTemperature,2.197000026702881,std_msgs/msg/Header,,2791,builtin_interfaces/msg/Time,90933084,1724164549,1229.0999755859375,15.489999771118164
1724164549.1494071,messages/msg/DepthTemperature,2.197000026702881,std_msgs/msg/Header,,2792,builtin_interfaces/msg/Time,148723125,1724164549,1229.0999755859375,15.489999771118164
1724164549.2291446,messages/msg/DepthTemperature,2.2039999961853027,std_msgs/msg/Header,,2793,builtin_interfaces/msg/Time,228538036,1724164549,1229.800048828125,15.489999771118164
1724164549.290745,messages/msg/DepthTemperature,2.2039999961853027,std_msgs/msg/Header,,2794,builtin_interfaces/msg/Time,290087699,1724164549,1229.800048828125,15.489999771118164
1724164549.3551598,messages/msg/DepthTemperature,2.203000068664551,std_msgs/msg/Header,,2795,builtin_interfaces/msg/Time,353969335,1724164549,1229.699951171875,15.489999771118164
1724164549.416957,messages/msg/DepthTemperature,2.2060000896453857,std_msgs/msg/Header,,2796,builtin_interfaces/msg/Time,415783405,1724164549,1230.0,15.5
1724164549.4672844,messages/msg/DepthTemperature,2.2060000896453857,std_msgs/msg/Header,,2797,builtin_interfaces/msg/Time,466345071,1724164549,1230.0,15.5
1724164549.5457962,messages/msg/DepthTemperature,2.203000068664551,std_msgs/msg/Header,,2798,builtin_interfaces/msg/Time,544132471,1724164549,1229.699951171875,15.5
1724164549.595738,messages/msg/DepthTemperature,2.203000068664551,std_msgs/msg/Header,,2799,builtin_interfaces/msg/Time,594997644,1724164549,1229.699951171875,15.5
1724164549.653447,messages/msg/DepthTemperature,2.2019999027252197,std_msgs/msg/Header,,2800,builtin_interfaces/msg/Time,652842044,1724164549,1229.5999755859375,15.489999771118164
1724164549.7374394,messages/msg/DepthTemperature,2.2039999961853027,std_msgs/msg/Header,,2801,builtin_interfaces/msg/Time,736618518,1724164549,1229.800048828125,15.489999771118164
1724164549.79318,messages/msg/DepthTemperature,2.2039999961853027,std_msgs/msg/Header,,2802,builtin_interfaces/msg/Time,791472434,1724164549,1229.800048828125,15.489999771118164
1724164549.8360667,messages/msg/DepthTemperature,2.2079999446868896,std_msgs/msg/Header,,2803,builtin_interfaces/msg/Time,835354566,1724164549,1230.199951171875,15.489999771118164
1724164549.9141097,messages/msg/DepthTemperature,2.2009999752044678,std_msgs/msg/Header,,2804,builtin_interfaces/msg/Time,913146734,1724164549,1229.5,15.489999771118164
1724164550.0099118,messages/msg/DepthTemperature,2.2049999237060547,std_msgs/msg/Header,,2805,builtin_interfaces/msg/Time,8924961,1724164550,1229.9000244140625,15.489999771118164
1724164550.0557966,messages/msg/DepthTemperature,2.2049999237060547,std_msgs/msg/Header,,2806,builtin_interfaces/msg/Time,54814100,1724164550,1229.9000244140625,15.489999771118164
1724164550.1140623,messages/msg/DepthTemperature,2.2100000381469727,std_msgs/msg/Header,,2807,builtin_interfaces/msg/Time,112664222,1724164550,1230.4000244140625,15.489999771118164
1724164550.1682858,messages/msg/DepthTemperature,2.2100000381469727,std_msgs/msg/Header,,2808,builtin_interfaces/msg/Time,166515111,1724164550,1230.4000244140625,15.489999771118164
1724164550.2534907,messages/msg/DepthTemperature,2.2039999961853027,std_msgs/msg/Header,,2809,builtin_interfaces/msg/Time,252286434,1724164550,1229.800048828125,15.489999771118164
1724164550.3216398,messages/msg/DepthTemperature,2.200000047683716,std_msgs/msg/Header,,2810,builtin_interfaces/msg/Time,321102380,1724164550,1229.4000244140625,15.489999771118164
1724164550.3717074,messages/msg/DepthTemperature,2.200000047683716,std_msgs/msg/Header,,2811,builtin_interfaces/msg/Time,370971679,1724164550,1229.4000244140625,15.489999771118164
1724164550.428142,messages/msg/DepthTemperature,2.203000068664551,std_msgs/msg/Header,,2812,builtin_interfaces/msg/Time,426820039,1724164550,1229.699951171875,15.489999771118164
1724164550.4743867,messages/msg/DepthTemperature,2.203000068664551,std_msgs/msg/Header,,2813,builtin_interfaces/msg/Time,473693132,1724164550,1229.699951171875,15.489999771118164
1724164550.5341132,messages/msg/DepthTemperature,2.2039999961853027,std_msgs/msg/Header,,2814,builtin_interfaces/msg/Time,533533811,1724164550,1229.800048828125,15.489999771118164
1724164550.5933714,messages/msg/DepthTemperature,2.2039999961853027,std_msgs/msg/Header,,2815,builtin_interfaces/msg/Time,592376947,1724164550,1229.800048828125,15.489999771118164
1724164550.669779,messages/msg/DepthTemperature,2.2049999237060547,std_msgs/msg/Header,,2816,builtin_interfaces/msg/Time,668715476,1724164550,1229.9000244140625,15.489999771118164
1724164550.742323,messages/msg/DepthTemperature,2.203000068664551,std_msgs/msg/Header,,2817,builtin_interfaces/msg/Time,741520404,1724164550,1229.699951171875,15.489999771118164
1724164550.8458805,messages/msg/DepthTemperature,2.203000068664551,std_msgs/msg/Header,,2818,builtin_interfaces/msg/Time,845075368,1724164550,1229.699951171875,15.489999771118164
1724164550.9289043,messages/msg/DepthTemperature,2.203000068664551,std_msgs/msg/Header,,2819,builtin_interfaces/msg/Time,927870512,1724164550,1229.699951171875,15.489999771118164
1724164550.9923928,messages/msg/DepthTemperature,2.203000068664551,std_msgs/msg/Header,,2820,builtin_interfaces/msg/Time,990701198,1724164550,1229.699951171875,15.489999771118164
1724164551.041674,messages/msg/DepthTemperature,2.2009999752044678,std_msgs/msg/Header,,2821,builtin_interfaces/msg/Time,40567874,1724164551,1229.5,15.489999771118164
1724164551.1069663,messages/msg/DepthTemperature,2.2019999027252197,std_msgs/msg/Header,,2822,builtin_interfaces/msg/Time,105695009,1724164551,1229.5999755859375,15.5
1724164551.1669827,messages/msg/DepthTemperature,2.2019999027252197,std_msgs/msg/Header,,2823,builtin_interfaces/msg/Time,165829420,1724164551,1229.5999755859375,15.5
1724164551.2205846,messages/msg/DepthTemperature,2.200000047683716,std_msgs/msg/Header,,2824,builtin_interfaces/msg/Time,219647884,1724164551,1229.4000244140625,15.489999771118164
1724164551.2787504,messages/msg/DepthTemperature,2.200000047683716,std_msgs/msg/Header,,2825,builtin_interfaces/msg/Time,277731657,1724164551,1229.4000244140625,15.489999771118164
1724164551.3443768,messages/msg/DepthTemperature,2.2009999752044678,std_msgs/msg/Header,,2826,builtin_interfaces/msg/Time,343558311,1724164551,1229.5,15.489999771118164
1724164551.4021215,messages/msg/DepthTemperature,2.2060000896453857,std_msgs/msg/Header,,2827,builtin_interfaces/msg/Time,401442527,1724164551,1230.0,15.489999771118164
1724164551.456103,messages/msg/DepthTemperature,2.2060000896453857,std_msgs/msg/Header,,2828,builtin_interfaces/msg/Time,455257415,1724164551,1230.0,15.489999771118164
1724164551.530333,messages/msg/DepthTemperature,2.2049999237060547,std_msgs/msg/Header,,2829,builtin_interfaces/msg/Time,529059886,1724164551,1229.9000244140625,15.489999771118164
1724164551.5725548,messages/msg/DepthTemperature,2.2049999237060547,std_msgs/msg/Header,,2830,builtin_interfaces/msg/Time,571981906,1724164551,1229.9000244140625,15.489999771118164
1724164551.6288972,messages/msg/DepthTemperature,2.2009999752044678,std_msgs/msg/Header,,2831,builtin_interfaces/msg/Time,627795696,1724164551,1229.5,15.489999771118164
1724164551.706297,messages/msg/DepthTemperature,2.2070000171661377,std_msgs/msg/Header,,2832,builtin_interfaces/msg/Time,704624891,1724164551,1230.0999755859375,15.489999771118164
1724164551.7696447,messages/msg/DepthTemperature,2.2070000171661377,std_msgs/msg/Header,,2833,builtin_interfaces/msg/Time,767421960,1724164551,1230.0999755859375,15.489999771118164
1724164551.8496416,messages/msg/DepthTemperature,2.2039999961853027,std_msgs/msg/Header,,2834,builtin_interfaces/msg/Time,848206520,1724164551,1229.800048828125,15.489999771118164
1724164551.9110227,messages/msg/DepthTemperature,2.2019999027252197,std_msgs/msg/Header,,2835,builtin_interfaces/msg/Time,910078287,1724164551,1229.5999755859375,15.489999771118164
1724164552.0323205,messages/msg/DepthTemperature,2.2060000896453857,std_msgs/msg/Header,,2836,builtin_interfaces/msg/Time,30717134,1724164552,1230.0,15.489999771118164
1724164552.082449,messages/msg/DepthTemperature,2.2060000896453857,std_msgs/msg/Header,,2837,builtin_interfaces/msg/Time,81586122,1724164552,1230.0,15.489999771118164
1724164552.1323402,messages/msg/DepthTemperature,2.2049999237060547,std_msgs/msg/Header,,2838,builtin_interfaces/msg/Time,131475210,1724164552,1229.9000244140625,15.489999771118164
1724164552.1888082,messages/msg/DepthTemperature,2.2049999237060547,std_msgs/msg/Header,,2839,builtin_interfaces/msg/Time,187968492,1724164552,1229.9000244140625,15.489999771118164
1724164552.2457209,messages/msg/DepthTemperature,2.2039999961853027,std_msgs/msg/Header,,2840,builtin_interfaces/msg/Time,244850635,1724164552,1229.800048828125,15.489999771118164
1724164552.318163,messages/msg/DepthTemperature,2.203000068664551,std_msgs/msg/Header,,2841,builtin_interfaces/msg/Time,317649841,1724164552,1229.699951171875,15.489999771118164
1724164552.3625772,messages/msg/DepthTemperature,2.203000068664551,std_msgs/msg/Header,,2842,builtin_interfaces/msg/Time,361499071,1724164552,1229.699951171875,15.489999771118164
1724164552.434296,messages/msg/DepthTemperature,2.2039999961853027,std_msgs/msg/Header,,2843,builtin_interfaces/msg/Time,433332920,1724164552,1229.800048828125,15.489999771118164
1724164552.4834635,messages/msg/DepthTemperature,2.2039999961853027,std_msgs/msg/Header,,2844,builtin_interfaces/msg/Time,482904434,1724164552,1229.800048828125,15.489999771118164
1724164552.546585,messages/msg/DepthTemperature,2.194999933242798,std_msgs/msg/Header,,2845,builtin_interfaces/msg/Time,545745372,1724164552,1228.9000244140625,15.489999771118164
1724164552.6225286,messages/msg/DepthTemperature,2.194999933242798,std_msgs/msg/Header,,2846,builtin_interfaces/msg/Time,621532917,1724164552,1228.9000244140625,15.489999771118164
1724164552.668467,messages/msg/DepthTemperature,2.200000047683716,std_msgs/msg/Header,,2847,builtin_interfaces/msg/Time,667410612,1724164552,1229.4000244140625,15.489999771118164
1724164552.7277257,messages/msg/DepthTemperature,2.2019999027252197,std_msgs/msg/Header,,2848,builtin_interfaces/msg/Time,727251768,1724164552,1229.5999755859375,15.489999771118164
1724164552.7864082,messages/msg/DepthTemperature,2.2019999027252197,std_msgs/msg/Header,,2849,builtin_interfaces/msg/Time,785146474,1724164552,1229.5999755859375,15.489999771118164
1724164552.8429365,messages/msg/DepthTemperature,2.2019999027252197,std_msgs/msg/Header,,2850,builtin_interfaces/msg/Time,841995716,1724164552,1229.5999755859375,15.489999771118164
1724164552.924769,messages/msg/DepthTemperature,2.2079999446868896,std_msgs/msg/Header,,2851,builtin_interfaces/msg/Time,924286365,1724164552,1230.199951171875,15.489999771118164
1724164552.9833107,messages/msg/DepthTemperature,2.2079999446868896,std_msgs/msg/Header,,2852,builtin_interfaces/msg/Time,982157707,1724164552,1230.199951171875,15.489999771118164
1724164553.0555108,messages/msg/DepthTemperature,2.200000047683716,std_msgs/msg/Header,,2853,builtin_interfaces/msg/Time,54937124,1724164553,1229.4000244140625,15.489999771118164
1724164553.1320896,messages/msg/DepthTemperature,2.2009999752044678,std_msgs/msg/Header,,2854,builtin_interfaces/msg/Time,130765676,1724164553,1229.5,15.489999771118164
1724164553.2122374,messages/msg/DepthTemperature,2.2049999237060547,std_msgs/msg/Header,,2855,builtin_interfaces/msg/Time,211080551,1724164553,1229.9000244140625,15.489999771118164
1724164553.2572649,messages/msg/DepthTemperature,2.2049999237060547,std_msgs/msg/Header,,2856,builtin_interfaces/msg/Time,255902528,1724164553,1229.9000244140625,15.489999771118164
1724164553.3152804,messages/msg/DepthTemperature,2.197000026702881,std_msgs/msg/Header,,2857,builtin_interfaces/msg/Time,314745426,1724164553,1229.0999755859375,15.5
1724164553.3627486,messages/msg/DepthTemperature,2.197000026702881,std_msgs/msg/Header,,2858,builtin_interfaces/msg/Time,361619472,1724164553,1229.0999755859375,15.5
1724164553.4464557,messages/msg/DepthTemperature,2.203000068664551,std_msgs/msg/Header,,2859,builtin_interfaces/msg/Time,445394992,1724164553,1229.699951171875,15.489999771118164
1724164553.496177,messages/msg/DepthTemperature,2.203000068664551,std_msgs/msg/Header,,2860,builtin_interfaces/msg/Time,495262622,1724164553,1229.699951171875,15.489999771118164
1724164553.542979,messages/msg/DepthTemperature,2.2049999237060547,std_msgs/msg/Header,,2861,builtin_interfaces/msg/Time,541659355,1724164553,1229.9000244140625,15.489999771118164
1724164553.6133246,messages/msg/DepthTemperature,2.2100000381469727,std_msgs/msg/Header,,2862,builtin_interfaces/msg/Time,612470388,1724164553,1230.4000244140625,15.489999771118164
1724164553.6804283,messages/msg/DepthTemperature,2.2100000381469727,std_msgs/msg/Header,,2863,builtin_interfaces/msg/Time,679288625,1724164553,1230.4000244140625,15.489999771118164
1724164553.7396965,messages/msg/DepthTemperature,2.2060000896453857,std_msgs/msg/Header,,2864,builtin_interfaces/msg/Time,739127635,1724164553,1230.0,15.489999771118164
1724164553.793082,messages/msg/DepthTemperature,2.2060000896453857,std_msgs/msg/Header,,2865,builtin_interfaces/msg/Time,791985988,1724164553,1230.0,15.489999771118164
1724164553.8385994,messages/msg/DepthTemperature,2.2070000171661377,std_msgs/msg/Header,,2866,builtin_interfaces/msg/Time,837863683,1724164553,1230.0999755859375,15.489999771118164
1724164553.883974,messages/msg/DepthTemperature,2.2070000171661377,std_msgs/msg/Header,,2867,builtin_interfaces/msg/Time,882780313,1724164553,1230.0999755859375,15.489999771118164
1724164553.950678,messages/msg/DepthTemperature,2.1989998817443848,std_msgs/msg/Header,,2868,builtin_interfaces/msg/Time,949595451,1724164553,1229.300048828125,15.489999771118164
1724164554.012654,messages/msg/DepthTemperature,2.2049999237060547,std_msgs/msg/Header,,2869,builtin_interfaces/msg/Time,11400222,1724164554,1229.9000244140625,15.489999771118164
1724164554.067477,messages/msg/DepthTemperature,2.2049999237060547,std_msgs/msg/Header,,2870,builtin_interfaces/msg/Time,66309928,1724164554,1229.9000244140625,15.489999771118164
1724164554.1157985,messages/msg/DepthTemperature,2.197000026702881,std_msgs/msg/Header,,2871,builtin_interfaces/msg/Time,114814996,1724164554,1229.0999755859375,15.489999771118164
1724164554.1733382,messages/msg/DepthTemperature,2.197000026702881,std_msgs/msg/Header,,2872,builtin_interfaces/msg/Time,172659635,1724164554,1229.0999755859375,15.489999771118164
1724164554.2433367,messages/msg/DepthTemperature,2.1989998817443848,std_msgs/msg/Header,,2873,builtin_interfaces/msg/Time,242474079,1724164554,1229.300048828125,15.489999771118164
1724164554.310474,messages/msg/DepthTemperature,2.190999984741211,std_msgs/msg/Header,,2874,builtin_interfaces/msg/Time,309295654,1724164554,1228.5,15.489999771118164
1724164554.3945189,messages/msg/DepthTemperature,2.190999984741211,std_msgs/msg/Header,,2875,builtin_interfaces/msg/Time,393670797,1724164554,1228.5,15.489999771118164
1724164554.442128,messages/msg/DepthTemperature,2.194999933242798,std_msgs/msg/Header,,2876,builtin_interfaces/msg/Time,441578865,1724164554,1228.9000244140625,15.489999771118164
1724164554.5005615,messages/msg/DepthTemperature,2.197999954223633,std_msgs/msg/Header,,2877,builtin_interfaces/msg/Time,500086069,1724164554,1229.199951171875,15.489999771118164
1724164554.5554028,messages/msg/DepthTemperature,2.197999954223633,std_msgs/msg/Header,,2878,builtin_interfaces/msg/Time,554939985,1724164554,1229.199951171875,15.489999771118164
1724164554.6230955,messages/msg/DepthTemperature,2.1989998817443848,std_msgs/msg/Header,,2879,builtin_interfaces/msg/Time,621973037,1724164554,1229.300048828125,15.489999771118164
1724164554.6946094,messages/msg/DepthTemperature,2.1989998817443848,std_msgs/msg/Header,,2880,builtin_interfaces/msg/Time,693779468,1724164554,1229.300048828125,15.489999771118164
1724164554.7713492,messages/msg/DepthTemperature,2.194999933242798,std_msgs/msg/Header,,2881,builtin_interfaces/msg/Time,770573139,1724164554,1228.9000244140625,15.489999771118164
1724164554.8291402,messages/msg/DepthTemperature,2.194000005722046,std_msgs/msg/Header,,2882,builtin_interfaces/msg/Time,828420400,1724164554,1228.800048828125,15.5
1724164554.8926327,messages/msg/DepthTemperature,2.194000005722046,std_msgs/msg/Header,,2883,builtin_interfaces/msg/Time,891287326,1724164554,1228.800048828125,15.5
1724164554.9461708,messages/msg/DepthTemperature,2.2009999752044678,std_msgs/msg/Header,,2884,builtin_interfaces/msg/Time,945613145,1724164554,1229.5,15.489999771118164
1724164555.0103612,messages/msg/DepthTemperature,2.1989998817443848,std_msgs/msg/Header,,2885,builtin_interfaces/msg/Time,9446620,1724164555,1229.300048828125,15.489999771118164
1724164555.0753214,messages/msg/DepthTemperature,2.1989998817443848,std_msgs/msg/Header,,2886,builtin_interfaces/msg/Time,74270248,1724164555,1229.300048828125,15.489999771118164
1724164555.13415,messages/msg/DepthTemperature,2.197999954223633,std_msgs/msg/Header,,2887,builtin_interfaces/msg/Time,133165836,1724164555,1229.199951171875,15.489999771118164
1724164555.2153957,messages/msg/DepthTemperature,2.2019999027252197,std_msgs/msg/Header,,2888,builtin_interfaces/msg/Time,214892625,1724164555,1229.5999755859375,15.489999771118164
1724164555.2677655,messages/msg/DepthTemperature,2.2019999027252197,std_msgs/msg/Header,,2889,builtin_interfaces/msg/Time,266781091,1724164555,1229.5999755859375,15.489999771118164
1724164555.332454,messages/msg/DepthTemperature,2.2019999027252197,std_msgs/msg/Header,,2890,builtin_interfaces/msg/Time,331581592,1724164555,1229.5999755859375,15.489999771118164
1724164555.381689,messages/msg/DepthTemperature,2.2019999027252197,std_msgs/msg/Header,,2891,builtin_interfaces/msg/Time,380449771,1724164555,1229.5999755859375,15.489999771118164
1724164555.4644125,messages/msg/DepthTemperature,2.197000026702881,std_msgs/msg/Header,,2892,builtin_interfaces/msg/Time,463264465,1724164555,1229.0999755859375,15.489999771118164
1724164555.548285,messages/msg/DepthTemperature,2.2019999027252197,std_msgs/msg/Header,,2893,builtin_interfaces/msg/Time,547004938,1724164555,1229.5999755859375,15.489999771118164
1724164555.6070857,messages/msg/DepthTemperature,2.2019999027252197,std_msgs/msg/Header,,2894,builtin_interfaces/msg/Time,604885101,1724164555,1229.5999755859375,15.489999771118164
1724164555.6727927,messages/msg/DepthTemperature,2.2009999752044678,std_msgs/msg/Header,,2895,builtin_interfaces/msg/Time,671670198,1724164555,1229.5,15.489999771118164
1724164555.7393055,messages/msg/DepthTemperature,2.194000005722046,std_msgs/msg/Header,,2896,builtin_interfaces/msg/Time,738494157,1724164555,1228.800048828125,15.489999771118164
1724164555.8345475,messages/msg/DepthTemperature,2.197999954223633,std_msgs/msg/Header,,2897,builtin_interfaces/msg/Time,833205938,1724164555,1229.199951171875,15.489999771118164
1724164555.9185243,messages/msg/DepthTemperature,2.197000026702881,std_msgs/msg/Header,,2898,builtin_interfaces/msg/Time,918035507,1724164555,1229.0999755859375,15.489999771118164
1724164556.0027246,messages/msg/DepthTemperature,2.197000026702881,std_msgs/msg/Header,,2899,builtin_interfaces/msg/Time,2050876,1724164556,1229.0999755859375,15.489999771118164
1724164556.0651724,messages/msg/DepthTemperature,2.203000068664551,std_msgs/msg/Header,,2900,builtin_interfaces/msg/Time,63884496,1724164556,1229.699951171875,15.489999771118164
1724164556.1402643,messages/msg/DepthTemperature,2.2019999027252197,std_msgs/msg/Header,,2901,builtin_interfaces/msg/Time,139706373,1724164556,1229.5999755859375,15.489999771118164
1724164556.2142134,messages/msg/DepthTemperature,2.197000026702881,std_msgs/msg/Header,,2902,builtin_interfaces/msg/Time,213478565,1724164556,1229.0999755859375,15.489999771118164
1724164556.2585945,messages/msg/DepthTemperature,2.197000026702881,std_msgs/msg/Header,,2903,builtin_interfaces/msg/Time,257362604,1724164556,1229.0999755859375,15.489999771118164
1724164556.3357265,messages/msg/DepthTemperature,2.203000068664551,std_msgs/msg/Header,,2904,builtin_interfaces/msg/Time,335153341,1724164556,1229.699951171875,15.489999771118164
1724164556.3827968,messages/msg/DepthTemperature,2.203000068664551,std_msgs/msg/Header,,2905,builtin_interfaces/msg/Time,382028341,1724164556,1229.699951171875,15.489999771118164
1724164556.4484391,messages/msg/DepthTemperature,2.197000026702881,std_msgs/msg/Header,,2906,builtin_interfaces/msg/Time,447886943,1724164556,1229.0999755859375,15.489999771118164
1724164556.518315,messages/msg/DepthTemperature,2.2039999961853027,std_msgs/msg/Header,,2907,builtin_interfaces/msg/Time,517664194,1724164556,1229.800048828125,15.489999771118164
1724164556.5731044,messages/msg/DepthTemperature,2.2039999961853027,std_msgs/msg/Header,,2908,builtin_interfaces/msg/Time,572518348,1724164556,1229.800048828125,15.489999771118164
1724164556.6372752,messages/msg/DepthTemperature,2.1989998817443848,std_msgs/msg/Header,,2909,builtin_interfaces/msg/Time,636346817,1724164556,1229.300048828125,15.489999771118164
1724164556.696338,messages/msg/DepthTemperature,2.1989998817443848,std_msgs/msg/Header,,2910,builtin_interfaces/msg/Time,695189952,1724164556,1229.300048828125,15.489999771118164
1724164556.7534797,messages/msg/DepthTemperature,2.203000068664551,std_msgs/msg/Header,,2911,builtin_interfaces/msg/Time,753036260,1724164556,1229.699951171875,15.489999771118164
1724164556.8145425,messages/msg/DepthTemperature,2.2019999027252197,std_msgs/msg/Header,,2912,builtin_interfaces/msg/Time,812902688,1724164556,1229.5999755859375,15.489999771118164
1724164556.861925,messages/msg/DepthTemperature,2.2019999027252197,std_msgs/msg/Header,,2913,builtin_interfaces/msg/Time,860750675,1724164556,1229.5999755859375,15.489999771118164
1724164556.9250855,messages/msg/DepthTemperature,2.2079999446868896,std_msgs/msg/Header,,2914,builtin_interfaces/msg/Time,924391508,1724164556,1230.199951171875,15.489999771118164
1724164556.9961238,messages/msg/DepthTemperature,2.2079999446868896,std_msgs/msg/Header,,2915,builtin_interfaces/msg/Time,995200872,1724164556,1230.199951171875,15.489999771118164
1724164557.042325,messages/msg/DepthTemperature,2.2090001106262207,std_msgs/msg/Header,,2916,builtin_interfaces/msg/Time,41584968,1724164557,1230.300048828125,15.489999771118164
1724164557.1134183,messages/msg/DepthTemperature,2.2049999237060547,std_msgs/msg/Header,,2917,builtin_interfaces/msg/Time,112394094,1724164557,1229.9000244140625,15.489999771118164
1724164557.2144482,messages/msg/DepthTemperature,2.2070000171661377,std_msgs/msg/Header,,2918,builtin_interfaces/msg/Time,213473320,1724164557,1230.0999755859375,15.489999771118164
1724164557.2619135,messages/msg/DepthTemperature,2.2070000171661377,std_msgs/msg/Header,,2919,builtin_interfaces/msg/Time,261381864,1724164557,1230.0999755859375,15.489999771118164
1724164557.3474631,messages/msg/DepthTemperature,2.2070000171661377,std_msgs/msg/Header,,2920,builtin_interfaces/msg/Time,346143007,1724164557,1230.0999755859375,15.489999771118164
1724164557.4075584,messages/msg/DepthTemperature,2.2049999237060547,std_msgs/msg/Header,,2921,builtin_interfaces/msg/Time,406953334,1724164557,1229.9000244140625,15.489999771118164
1724164557.4909537,messages/msg/DepthTemperature,2.2049999237060547,std_msgs/msg/Header,,2922,builtin_interfaces/msg/Time,489734172,1724164557,1229.9000244140625,15.489999771118164
1724164557.5541856,messages/msg/DepthTemperature,2.2039999961853027,std_msgs/msg/Header,,2923,builtin_interfaces/msg/Time,552833318,1724164557,1229.800048828125,15.489999771118164
1724164557.6109688,messages/msg/DepthTemperature,2.2009999752044678,std_msgs/msg/Header,,2924,builtin_interfaces/msg/Time,610187768,1724164557,1229.5,15.489999771118164
1724164557.6629968,messages/msg/DepthTemperature,2.2009999752044678,std_msgs/msg/Header,,2925,builtin_interfaces/msg/Time,661737442,1724164557,1229.5,15.489999771118164
1724164557.7343128,messages/msg/DepthTemperature,2.2070000171661377,std_msgs/msg/Header,,2926,builtin_interfaces/msg/Time,733544111,1724164557,1230.0999755859375,15.489999771118164
1724164557.7841473,messages/msg/DepthTemperature,2.2070000171661377,std_msgs/msg/Header,,2927,builtin_interfaces/msg/Time,783411741,1724164557,1230.0999755859375,15.489999771118164
1724164557.8568482,messages/msg/DepthTemperature,2.1989998817443848,std_msgs/msg/Header,,2928,builtin_interfaces/msg/Time,855775833,1724164557,1229.300048828125,15.489999771118164
1724164557.921535,messages/msg/DepthTemperature,2.193000078201294,std_msgs/msg/Header,,2929,builtin_interfaces/msg/Time,920561313,1724164557,1228.699951171875,15.489999771118164
1724164557.971551,messages/msg/DepthTemperature,2.193000078201294,std_msgs/msg/Header,,2930,builtin_interfaces/msg/Time,969432830,1724164557,1228.699951171875,15.489999771118164
1724164558.0198247,messages/msg/DepthTemperature,2.193000078201294,std_msgs/msg/Header,,2931,builtin_interfaces/msg/Time,18334388,1724164558,1228.699951171875,15.489999771118164
1724164558.0677865,messages/msg/DepthTemperature,2.193000078201294,std_msgs/msg/Header,,2932,builtin_interfaces/msg/Time,67168712,1724164558,1228.699951171875,15.489999771118164
1724164558.1284695,messages/msg/DepthTemperature,2.196000099182129,std_msgs/msg/Header,,2933,builtin_interfaces/msg/Time,128006935,1724164558,1229.0,15.489999771118164
1724164558.1914585,messages/msg/DepthTemperature,2.196000099182129,std_msgs/msg/Header,,2934,builtin_interfaces/msg/Time,189844846,1724164558,1229.0,15.489999771118164
1724164558.2411518,messages/msg/DepthTemperature,2.1989998817443848,std_msgs/msg/Header,,2935,builtin_interfaces/msg/Time,239710807,1724164558,1229.300048828125,15.489999771118164
1724164558.310761,messages/msg/DepthTemperature,2.190999984741211,std_msgs/msg/Header,,2936,builtin_interfaces/msg/Time,309521675,1724164558,1228.5,15.489999771118164
1724164558.3663108,messages/msg/DepthTemperature,2.190999984741211,std_msgs/msg/Header,,2937,builtin_interfaces/msg/Time,364377498,1724164558,1228.5,15.489999771118164
1724164558.4436786,messages/msg/DepthTemperature,2.1989998817443848,std_msgs/msg/Header,,2938,builtin_interfaces/msg/Time,443164587,1724164558,1229.300048828125,15.489999771118164
1724164558.514493,messages/msg/DepthTemperature,2.194999933242798,std_msgs/msg/Header,,2939,builtin_interfaces/msg/Time,512977600,1724164558,1228.9000244140625,15.489999771118164
1724164558.5691643,messages/msg/DepthTemperature,2.194999933242798,std_msgs/msg/Header,,2940,builtin_interfaces/msg/Time,567830324,1724164558,1228.9000244140625,15.489999771118164
1724164558.628736,messages/msg/DepthTemperature,2.194999933242798,std_msgs/msg/Header,,2941,builtin_interfaces/msg/Time,627677202,1724164558,1228.9000244140625,15.489999771118164
1724164558.7003388,messages/msg/DepthTemperature,2.196000099182129,std_msgs/msg/Header,,2942,builtin_interfaces/msg/Time,699477434,1724164558,1229.0,15.489999771118164
1724164558.755233,messages/msg/DepthTemperature,2.196000099182129,std_msgs/msg/Header,,2943,builtin_interfaces/msg/Time,754637479,1724164558,1229.0,15.489999771118164
1724164558.846463,messages/msg/DepthTemperature,2.194999933242798,std_msgs/msg/Header,,2944,builtin_interfaces/msg/Time,845420360,1724164558,1228.9000244140625,15.489999771118164
1724164558.9221017,messages/msg/DepthTemperature,2.194999933242798,std_msgs/msg/Header,,2945,builtin_interfaces/msg/Time,921189546,1724164558,1228.9000244140625,15.489999771118164
1724164559.0190935,messages/msg/DepthTemperature,2.203000068664551,std_msgs/msg/Header,,2946,builtin_interfaces/msg/Time,17997264,1724164559,1229.699951171875,15.489999771118164
1724164559.0825248,messages/msg/DepthTemperature,2.203000068664551,std_msgs/msg/Header,,2947,builtin_interfaces/msg/Time,81783533,1724164559,1229.699951171875,15.489999771118164
1724164559.1378326,messages/msg/DepthTemperature,2.197000026702881,std_msgs/msg/Header,,2948,builtin_interfaces/msg/Time,136691570,1724164559,1229.0999755859375,15.489999771118164
1724164559.1873388,messages/msg/DepthTemperature,2.197000026702881,std_msgs/msg/Header,,2949,builtin_interfaces/msg/Time,185503005,1724164559,1229.0999755859375,15.489999771118164
