t,__msgtype__,altitude,beams.0.__msgtype__,beams.0.distance,beams.0.id,beams.0.nsd,beams.0.rssi,beams.0.valid,beams.0.velocity,beams.1.__msgtype__,beams.1.distance,beams.1.id,beams.1.nsd,beams.1.rssi,beams.1.valid,beams.1.velocity,beams.2.__msgtype__,beams.2.distance,beams.2.id,beams.2.nsd,beams.2.rssi,beams.2.valid,beams.2.velocity,beams.3.__msgtype__,beams.3.distance,beams.3.id,beams.3.nsd,beams.3.rssi,beams.3.valid,beams.3.velocity,fom,form,header.__msgtype__,header.frame_id,header.stamp.__msgtype__,header.stamp.nanosec,header.stamp.sec,status,time,velocity.__msgtype__,velocity.x,velocity.y,velocity.z,velocity_valid
1724164532.3693643,sensors/msg/DVLVelocity,1.3259187936782837,sensors/msg/DVLBeam,1.534000039100647,0,-92.88479614257812,-57.24408721923828,True,-0.04844951629638672,sensors/msg/DVLBeam,1.3098000288009644,1,-93.49124145507812,-51.25540542602539,True,-0.034004565328359604,sensors/msg/DVLBeam,1.3452000617980957,2,-91.016845703125,-49.23118591308594,True,0.05662524327635765,sensors/msg/DVLBeam,1.6166000366210938,3,-93.85452270507812,-59.94399642944336,True,0.041854262351989746,0.04146372154355049,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,368960618,1724164532,0,108.56842803955078,geometry_msgs/msg/Vector3,0.16748492419719696,-0.027130767703056335,0.004345085006207228,True
1724164532.4716754,sensors/msg/DVLVelocity,1.3231933116912842,sensors/msg/DVLBeam,1.5576000213623047,0,-91.46759796142578,-58.73026657104492,True,-0.054675713181495667,sensors/msg/DVLBeam,1.3098000288009644,1,-92.39238739013672,-46.499568939208984,True,-0.03880773112177849,sensors/msg/DVLBeam,1.3569999933242798,2,-89.30535888671875,-46.71710205078125,True,0.05888194590806961,sensors/msg/DVLBeam,1.5694000720977783,3,-91.91708374023438,-59.56732940673828,True,0.046594902873039246,0.04521462321281433,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,470725297,1724164532,0,114.80545806884766,geometry_msgs/msg/Vector3,0.18043628334999084,-0.025090262293815613,0.0036316541954874992,True
1724164532.5761082,sensors/msg/DVLVelocity,1.3286442756652832,sensors/msg/DVLBeam,1.5458000898361206,0,-92.00468444824219,-60.8564453125,True,-0.056240953505039215,sensors/msg/DVLBeam,1.3098000288009644,1,-92.5707015991211,-43.80916976928711,True,-0.043846964836120605,sensors/msg/DVLBeam,1.3569999933242798,2,-89.31797790527344,-48.91624069213867,True,0.05605132132768631,sensors/msg/DVLBeam,1.6048001050949097,3,-92.34595489501953,-60.86119079589844,True,0.0488443523645401,0.04711223393678665,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,575409412,1724164532,0,107.54322814941406,geometry_msgs/msg/Vector3,0.1889629065990448,-0.021272165700793266,0.002134699607267976,True
1724164532.6889951,sensors/msg/DVLVelocity,1.3340951204299927,sensors/msg/DVLBeam,1.522200107574463,0,-92.0346908569336,-58.70585632324219,True,-0.05464211851358414,sensors/msg/DVLBeam,1.3098000288009644,1,-95.13594055175781,-51.10179138183594,True,-0.051319658756256104,sensors/msg/DVLBeam,1.3569999933242798,2,-91.60855102539062,-46.59275817871094,True,0.05659923329949379,sensors/msg/DVLBeam,1.652000069618225,3,-92.30789184570312,-58.087303161621094,True,0.057334866374731064,0.04934877157211304,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,687720298,1724164532,0,113.0177993774414,geometry_msgs/msg/Vector3,0.20161986351013184,-0.0018036863766610622,0.002508704084903002,True
1724164532.7935817,sensors/msg/DVLVelocity,1.3449969291687012,sensors/msg/DVLBeam,1.534000039100647,0,-92.16724395751953,-58.81257247924805,True,-0.05540896952152252,sensors/msg/DVLBeam,1.3098000288009644,1,-94.2769546508789,-56.260982513427734,True,-0.05070860683917999,sensors/msg/DVLBeam,1.3569999933242798,2,-91.33407592773438,-38.96363830566406,True,0.056916169822216034,sensors/msg/DVLBeam,1.6874001026153564,3,-92.88760375976562,-53.324623107910156,True,0.07364840060472488,0.05463298410177231,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,792503118,1724164532,0,107.99121856689453,geometry_msgs/msg/Vector3,0.21961091458797455,0.015768136829137802,0.0013767090858891606,True
1724164532.90975,sensors/msg/DVLVelocity,1.3313697576522827,sensors/msg/DVLBeam,1.534000039100647,0,-93.39402770996094,-57.027931213378906,True,-0.048794861882925034,sensors/msg/DVLBeam,1.321600079536438,1,-94.06554412841797,-48.1424674987793,True,-0.05628052353858948,sensors/msg/DVLBeam,1.3452000617980957,2,-90.94113159179688,-43.698150634765625,True,0.05697343498468399,sensors/msg/DVLBeam,1.6284000873565674,3,-92.41976165771484,-58.3951416015625,True,0.07720187306404114,0.05604987218976021,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,909229993,1724164532,0,108.41822814941406,geometry_msgs/msg/Vector3,0.2242329716682434,0.021642569452524185,0.009357454255223274,True
1724164533.030994,sensors/msg/DVLVelocity,1.3395459651947021,sensors/msg/DVLBeam,1.5458000898361206,0,-92.23214721679688,-57.51527404785156,True,-0.04368586093187332,sensors/msg/DVLBeam,1.321600079536438,1,-94.40546417236328,-47.811553955078125,True,-0.06371203809976578,sensors/msg/DVLBeam,1.3569999933242798,2,-90.94979095458984,-47.20572280883789,True,0.058448731899261475,sensors/msg/DVLBeam,1.6402000188827515,3,-92.41361236572266,-56.701805114746094,True,0.08493125438690186,0.058196183294057846,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,29904603,1724164533,0,107.7566146850586,geometry_msgs/msg/Vector3,0.23650643229484558,0.04415673017501831,0.008982831612229347,True
1724164533.1170352,sensors/msg/DVLVelocity,1.3477224111557007,sensors/msg/DVLBeam,1.593000054359436,0,-91.30526733398438,-54.14891815185547,True,-0.0474839024245739,sensors/msg/DVLBeam,1.321600079536438,1,-92.4826431274414,-50.405860900878906,True,-0.06510821729898453,sensors/msg/DVLBeam,1.3452000617980957,2,-89.39859771728516,-51.49815368652344,True,0.05397447571158409,sensors/msg/DVLBeam,1.6402000188827515,3,-91.56877136230469,-54.258567810058594,True,0.09392929822206497,0.05946420133113861,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,115946769,1724164533,0,106.26959991455078,geometry_msgs/msg/Vector3,0.23561739921569824,0.05071418732404709,0.010098544880747795,True
1724164533.2410681,sensors/msg/DVLVelocity,1.3313696384429932,sensors/msg/DVLBeam,1.5576000213623047,0,-91.74359893798828,-60.109947204589844,True,-0.03728562593460083,sensors/msg/DVLBeam,1.321600079536438,1,-93.24605560302734,-49.3470458984375,True,-0.060554519295692444,sensors/msg/DVLBeam,1.333400011062622,2,-89.7190933227539,-50.57469940185547,True,0.050290439277887344,sensors/msg/DVLBeam,1.6166000366210938,3,-92.26950073242188,-62.63511657714844,True,0.09862975031137466,0.05819007381796837,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,240649461,1724164533,0,107.28240203857422,geometry_msgs/msg/Vector3,0.23231454193592072,0.05236022546887398,0.016406182199716568,True
1724164533.347727,sensors/msg/DVLVelocity,1.3531732559204102,sensors/msg/DVLBeam,1.5694000720977783,0,-92.68990325927734,-62.17445373535156,True,-0.03869493305683136,sensors/msg/DVLBeam,1.3098000288009644,1,-94.12223815917969,-55.678077697753906,True,-0.06068333983421326,sensors/msg/DVLBeam,1.380600094795227,2,-91.0664291381836,-46.963382720947266,True,0.051691748201847076,sensors/msg/DVLBeam,1.6638001203536987,3,-93.61652374267578,-55.15371322631836,True,0.09009867906570435,0.05403638258576393,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,346453428,1724164533,0,106.82177734375,geometry_msgs/msg/Vector3,0.2164822369813919,0.052459366619586945,0.01160629652440548,True
1724164533.447888,sensors/msg/DVLVelocity,1.3477224111557007,sensors/msg/DVLBeam,1.5458000898361206,0,-93.65959930419922,-62.5999755859375,True,-0.038271356374025345,sensors/msg/DVLBeam,1.321600079536438,1,-93.54251098632812,-57.73015594482422,True,-0.06957890093326569,sensors/msg/DVLBeam,1.3688000440597534,2,-91.79668426513672,-46.216339111328125,True,0.04320183023810387,sensors/msg/DVLBeam,1.6638001203536987,3,-94.0513687133789,-56.09919738769531,True,0.07915899157524109,0.05422578006982803,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,446756362,1724164533,0,110.24928283691406,geometry_msgs/msg/Vector3,0.21561697125434875,0.06255456805229187,0.00358278164640069,True
1724164533.5540886,sensors/msg/DVLVelocity,1.3613495826721191,sensors/msg/DVLBeam,1.593000054359436,0,-92.6227798461914,-52.6702880859375,True,-0.043506596237421036,sensors/msg/DVLBeam,1.333400011062622,1,-93.72703552246094,-47.12681579589844,True,-0.07941826432943344,sensors/msg/DVLBeam,1.380600094795227,2,-91.44022369384766,-45.0743408203125,True,0.02135474793612957,sensors/msg/DVLBeam,1.652000069618225,3,-93.0970458984375,-58.910736083984375,True,0.056007832288742065,0.048169851303100586,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,553494930,1724164533,0,105.21411895751953,geometry_msgs/msg/Vector3,0.18503743410110474,0.06465902179479599,-0.01277292799204588,True
1724164533.6550972,sensors/msg/DVLVelocity,1.3531732559204102,sensors/msg/DVLBeam,1.5812000036239624,0,-93.02002716064453,-52.865989685058594,True,-0.04645372927188873,sensors/msg/DVLBeam,1.3452000617980957,1,-93.5335693359375,-51.96681213378906,True,-0.074461929500103,sensors/msg/DVLBeam,1.3688000440597534,2,-90.36105346679688,-45.33662033081055,True,0.03491159528493881,sensors/msg/DVLBeam,1.6284000873565674,3,-93.59205627441406,-55.938209533691406,True,0.03951707482337952,0.04762063920497894,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,654209375,1724164533,0,103.74999237060547,geometry_msgs/msg/Vector3,0.19214773178100586,0.017701121047139168,-0.015038972720503807,True
1724164533.7733884,sensors/msg/DVLVelocity,1.3449969291687012,sensors/msg/DVLBeam,1.5458000898361206,0,-92.32793426513672,-59.700340270996094,True,-0.050376586616039276,sensors/msg/DVLBeam,1.333400011062622,1,-93.98554992675781,-54.09081268310547,True,-0.06451796740293503,sensors/msg/DVLBeam,1.3569999933242798,2,-91.23213195800781,-47.44868850708008,True,0.03373466432094574,sensors/msg/DVLBeam,1.652000069618225,3,-93.2536392211914,-52.97832489013672,True,0.03379437327384949,0.04148276522755623,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,772579908,1724164533,0,114.43877410888672,geometry_msgs/msg/Vector3,0.16778628528118134,0.011820012703537941,-0.011336526833474636,True
1724164533.8722386,sensors/msg/DVLVelocity,1.3449969291687012,sensors/msg/DVLBeam,1.5576000213623047,0,-92.34880828857422,-57.82604217529297,True,-0.046949468553066254,sensors/msg/DVLBeam,1.333400011062622,1,-93.2596206665039,-52.875770568847656,True,-0.05227392166852951,sensors/msg/DVLBeam,1.3688000440597534,2,-90.75431060791016,-50.24245834350586,True,0.04415338486433029,sensors/msg/DVLBeam,1.6284000873565674,3,-93.07283020019531,-54.96807098388672,True,0.037366341799497604,0.04059401527047157,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,871316432,1724164533,0,109.33184814453125,geometry_msgs/msg/Vector3,0.16651424765586853,0.0007864472572691739,-0.0036688041873276234,True
1724164533.9825618,sensors/msg/DVLVelocity,1.3613495826721191,sensors/msg/DVLBeam,1.5576000213623047,0,-92.63169860839844,-59.07130432128906,True,-0.04706059396266937,sensors/msg/DVLBeam,1.3452000617980957,1,-94.38029479980469,-48.19194030761719,True,-0.05841986462473869,sensors/msg/DVLBeam,1.380600094795227,2,-91.81058502197266,-41.8884162902832,True,0.05128367990255356,sensors/msg/DVLBeam,1.6756000518798828,3,-92.04808807373047,-51.885093688964844,True,0.045438364148139954,0.04785272851586342,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,982075929,1724164533,0,109.87973022460938,geometry_msgs/msg/Vector3,0.1951501965522766,0.014669869095087051,-0.0003995462611783296,True
1724164534.1066687,sensors/msg/DVLVelocity,1.3586241006851196,sensors/msg/DVLBeam,1.5458000898361206,0,-92.46363830566406,-62.42757034301758,True,-0.052002329379320145,sensors/msg/DVLBeam,1.3452000617980957,1,-93.92825317382812,-54.34257125854492,True,-0.05250881239771843,sensors/msg/DVLBeam,1.3924000263214111,2,-91.01956176757812,-45.64818572998047,True,0.04949025809764862,sensors/msg/DVLBeam,1.6638001203536987,3,-93.17581939697266,-53.886383056640625,True,0.04472264647483826,0.04408476874232292,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,105689287,1724164534,0,108.1297378540039,geometry_msgs/msg/Vector3,0.181062713265419,-0.002666471293196082,-0.0029882921371608973,True
1724164534.208481,sensors/msg/DVLVelocity,1.3477222919464111,sensors/msg/DVLBeam,1.5812000036239624,0,-93.25010681152344,-60.85146713256836,True,-0.053498148918151855,sensors/msg/DVLBeam,1.333400011062622,1,-94.57711791992188,-57.90143966674805,True,-0.05096792057156563,sensors/msg/DVLBeam,1.3688000440597534,2,-91.75005340576172,-50.394287109375,True,0.051225241273641586,sensors/msg/DVLBeam,1.6166000366210938,3,-93.63702392578125,-63.72129821777344,True,0.049606338143348694,0.0465836301445961,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,207418441,1724164534,0,113.53874206542969,geometry_msgs/msg/Vector3,0.19330501556396484,-0.003988924901932478,-0.0010270177153870463,True
1724164534.3338406,sensors/msg/DVLVelocity,1.3558987379074097,sensors/msg/DVLBeam,1.593000054359436,0,-92.92508697509766,-62.72870635986328,True,-0.046683862805366516,sensors/msg/DVLBeam,1.3452000617980957,1,-93.60845947265625,-47.540916442871094,True,-0.038583315908908844,sensors/msg/DVLBeam,1.380600094795227,2,-90.56584930419922,-48.12632751464844,True,0.07162730395793915,sensors/msg/DVLBeam,1.6166000366210938,3,-93.60782623291016,-58.029266357421875,True,0.053924206644296646,0.046641744673252106,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,333080530,1724164534,0,108.96873474121094,geometry_msgs/msg/Vector3,0.190741628408432,-0.018616821616888046,0.009031780995428562,True
1724164534.4204,sensors/msg/DVLVelocity,1.3586241006851196,sensors/msg/DVLBeam,1.5694000720977783,0,-91.41282653808594,-61.01249313354492,True,-0.0492161326110363,sensors/msg/DVLBeam,1.3452000617980957,1,-94.14366149902344,-53.12640380859375,True,-0.03355012834072113,sensors/msg/DVLBeam,1.380600094795227,2,-90.4271240234375,-48.96207809448242,True,0.06376064568758011,sensors/msg/DVLBeam,1.652000069618225,3,-91.7529296875,-53.74884033203125,True,0.06097988039255142,0.047619983553886414,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,419848680,1724164534,0,109.24148559570312,geometry_msgs/msg/Vector3,0.1946631819009781,-0.0142625467851758,0.009731561876833439,True
1724164534.5528626,sensors/msg/DVLVelocity,1.3531732559204102,sensors/msg/DVLBeam,1.6048001050949097,0,-94.23479461669922,-57.7283935546875,True,-0.05100793391466141,sensors/msg/DVLBeam,1.333400011062622,1,-95.03466796875,-52.171791076660156,True,-0.04523835331201553,sensors/msg/DVLBeam,1.3688000440597534,2,-92.40379333496094,-52.857322692871094,True,0.06381455063819885,sensors/msg/DVLBeam,1.6166000366210938,3,-95.53620910644531,-58.573753356933594,True,0.05747354030609131,0.04935393109917641,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,552215576,1724164534,0,106.39834594726562,geometry_msgs/msg/Vector3,0.1995997130870819,-0.011162618175148964,0.006674749776721001,True
1724164534.6461124,sensors/msg/DVLVelocity,1.3558986186981201,sensors/msg/DVLBeam,1.5812000036239624,0,-90.94293212890625,-58.95958709716797,True,-0.0375317744910717,sensors/msg/DVLBeam,1.3452000617980957,1,-92.83807373046875,-49.87083053588867,True,-0.035635560750961304,sensors/msg/DVLBeam,1.3924000263214111,2,-89.45860290527344,-44.04930877685547,True,0.0632171630859375,sensors/msg/DVLBeam,1.6166000366210938,3,-91.78233337402344,-57.55809020996094,True,0.06829164922237396,0.04628060758113861,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,644922733,1724164534,0,110.56375122070312,geometry_msgs/msg/Vector3,0.18843987584114075,0.0017525794683024287,0.016714708879590034,True
1724164534.7613976,sensors/msg/DVLVelocity,1.3586241006851196,sensors/msg/DVLBeam,1.6166000366210938,0,-93.01653289794922,-57.37931823730469,True,-0.028801608830690384,sensors/msg/DVLBeam,1.3452000617980957,1,-93.6875991821289,-48.03178024291992,True,-0.0316946879029274,sensors/msg/DVLBeam,1.380600094795227,2,-91.20001220703125,-51.69799041748047,True,0.0771760493516922,sensors/msg/DVLBeam,1.6048001050949097,3,-94.19496154785156,-60.44244384765625,True,0.08451558649539948,0.05102495104074478,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,760425567,1724164534,0,109.5895767211914,geometry_msgs/msg/Vector3,0.208468958735466,0.009807868860661983,0.02669385075569153,True
1724164534.8588493,sensors/msg/DVLVelocity,1.3422714471817017,sensors/msg/DVLBeam,1.5694000720977783,0,-92.08338928222656,-58.04662322998047,True,-0.023499347269535065,sensors/msg/DVLBeam,1.3452000617980957,1,-94.18577575683594,-51.221923828125,True,-0.033657677471637726,sensors/msg/DVLBeam,1.3688000440597534,2,-91.11408996582031,-47.811607360839844,True,0.06820423901081085,sensors/msg/DVLBeam,1.593000054359436,3,-93.0432357788086,-58.60576629638672,True,0.08823030441999435,0.04871806502342224,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,858117818,1724164534,0,114.37248992919922,geometry_msgs/msg/Vector3,0.1982576847076416,0.0262055154889822,0.027163775637745857,True
1724164534.9668427,sensors/msg/DVLVelocity,1.3449969291687012,sensors/msg/DVLBeam,1.6284000873565674,0,-92.4455337524414,-58.08119201660156,True,-0.01685900054872036,sensors/msg/DVLBeam,1.3452000617980957,1,-94.6118392944336,-46.35955810546875,True,-0.03665493428707123,sensors/msg/DVLBeam,1.3098000288009644,2,-91.80720520019531,-61.68229293823242,True,0.08132056891918182,sensors/msg/DVLBeam,1.6048001050949097,3,-93.16128540039062,-59.69019317626953,True,0.10225746035575867,0.05518607050180435,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,966163873,1724164534,0,107.16200256347656,geometry_msgs/msg/Vector3,0.22042222321033478,0.03749159350991249,0.03642988204956055,True
1724164535.1081986,sensors/msg/DVLVelocity,1.3313696384429932,sensors/msg/DVLBeam,1.5694000720977783,0,-91.4817886352539,-62.11735534667969,True,-0.015878133475780487,sensors/msg/DVLBeam,1.3452000617980957,1,-92.68761444091797,-48.762454986572266,True,-0.03267109394073486,sensors/msg/DVLBeam,1.3569999933242798,2,-89.9817123413086,-50.397315979003906,True,0.0761430487036705,sensors/msg/DVLBeam,1.5576000213623047,3,-92.09587860107422,-58.24427032470703,True,0.09934969246387482,0.05201634392142296,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,106787443,1724164535,0,110.99171447753906,geometry_msgs/msg/Vector3,0.20486848056316376,0.036726322025060654,0.03368835896253586,True
1724164535.1960268,sensors/msg/DVLVelocity,1.3177424669265747,sensors/msg/DVLBeam,1.5694000720977783,0,-92.63929748535156,-63.46874237060547,True,-0.028087150305509567,sensors/msg/DVLBeam,1.2980000972747803,1,-93.27686309814453,-58.9496955871582,True,-0.044286467134952545,sensors/msg/DVLBeam,1.3452000617980957,2,-90.30590057373047,-47.161441802978516,True,0.0692250058054924,sensors/msg/DVLBeam,1.5576000213623047,3,-93.46461486816406,-56.8883056640625,True,0.09042170643806458,0.05350005626678467,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,195553064,1724164535,0,104.55369567871094,geometry_msgs/msg/Vector3,0.2151554375886917,0.03568650037050247,0.02294624224305153,True
1724164535.317128,sensors/msg/DVLVelocity,1.3286442756652832,sensors/msg/DVLBeam,1.5812000036239624,0,-91.90208435058594,-60.001827239990234,True,-0.043544523417949677,sensors/msg/DVLBeam,1.3452000617980957,1,-92.85603332519531,-59.10723876953125,True,-0.06280765682458878,sensors/msg/DVLBeam,1.3452000617980957,2,-90.09320831298828,-47.361305236816406,True,0.05965033546090126,sensors/msg/DVLBeam,1.5458000898361206,3,-92.61591339111328,-59.042579650878906,True,0.07237666100263596,0.05366197228431702,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,316226959,1724164535,0,115.21625518798828,geometry_msgs/msg/Vector3,0.21675093472003937,0.027184706181287766,0.007743227761238813,True
1724164535.4169962,sensors/msg/DVLVelocity,1.3177424669265747,sensors/msg/DVLBeam,1.593000054359436,0,-92.4562759399414,-54.870819091796875,True,-0.05160387605428696,sensors/msg/DVLBeam,1.3452000617980957,1,-94.73509979248047,-50.99577331542969,True,-0.05603658780455589,sensors/msg/DVLBeam,1.2980000972747803,2,-91.33604431152344,-61.653648376464844,True,0.04700428619980812,sensors/msg/DVLBeam,1.534000039100647,3,-93.67778778076172,-56.707130432128906,True,0.06426358968019485,0.0493660494685173,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,415960311,1724164535,0,107.47218322753906,geometry_msgs/msg/Vector3,0.1966031938791275,0.029517414048314095,0.001429156749509275,True
1724164535.5338898,sensors/msg/DVLVelocity,1.3041151762008667,sensors/msg/DVLBeam,1.5576000213623047,0,-93.75880432128906,-62.965606689453125,True,-0.05754911154508591,sensors/msg/DVLBeam,1.333400011062622,1,-93.68307495117188,-51.216880798339844,True,-0.061215467751026154,sensors/msg/DVLBeam,1.321600079536438,2,-91.60426330566406,-55.350730895996094,True,0.03702245652675629,sensors/msg/DVLBeam,1.4986000061035156,3,-94.34526824951172,-59.45064163208008,True,0.044281937181949615,0.04527220129966736,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,532647609,1724164535,0,112.569091796875,geometry_msgs/msg/Vector3,0.1836380511522293,0.010881895199418068,-0.010137379169464111,True
1724164535.6282988,sensors/msg/DVLVelocity,1.3122916221618652,sensors/msg/DVLBeam,1.5576000213623047,0,-91.3421859741211,-60.6706428527832,True,-0.06482917070388794,sensors/msg/DVLBeam,1.3452000617980957,1,-93.59774017333984,-46.5449333190918,True,-0.06496765464544296,sensors/msg/DVLBeam,1.321600079536438,2,-89.99423217773438,-52.98846435546875,True,0.026982033625245094,sensors/msg/DVLBeam,1.522200107574463,3,-92.13837432861328,-57.67842102050781,True,0.037671372294425964,0.04511835053563118,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,627394676,1724164535,0,106.6131591796875,geometry_msgs/msg/Vector3,0.18477097153663635,0.005057510919868946,-0.017176587134599686,True
1724164535.752659,sensors/msg/DVLVelocity,1.3095661401748657,sensors/msg/DVLBeam,1.5458000898361206,0,-91.31687927246094,-59.257537841796875,True,-0.07798103243112564,sensors/msg/DVLBeam,1.3452000617980957,1,-92.26766204833984,-43.194427490234375,True,-0.07413491606712341,sensors/msg/DVLBeam,1.321600079536438,2,-89.4871826171875,-47.79700469970703,True,0.022292833775281906,sensors/msg/DVLBeam,1.522200107574463,3,-92.44047546386719,-56.623146057128906,True,0.021452052518725395,0.04482991248369217,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,752060651,1724164535,0,114.44139099121094,geometry_msgs/msg/Vector3,0.18148788809776306,-0.005677786655724049,-0.029433615505695343,True
1724164535.8454263,sensors/msg/DVLVelocity,1.3041152954101562,sensors/msg/DVLBeam,1.5458000898361206,0,-91.83647918701172,-62.75389862060547,True,-0.0772886797785759,sensors/msg/DVLBeam,1.3452000617980957,1,-87.25389099121094,-48.25701904296875,True,-0.07495298981666565,sensors/msg/DVLBeam,1.321600079536438,2,-90.56649780273438,-52.27336883544922,True,0.010973058640956879,sensors/msg/DVLBeam,1.4986000061035156,3,-93.01567077636719,-55.52471160888672,True,0.020153436809778214,0.044341523200273514,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,844862222,1724164535,0,112.71739196777344,geometry_msgs/msg/Vector3,0.17909137904644012,-0.003134223399683833,-0.03020618110895157,True
1724164535.9783206,sensors/msg/DVLVelocity,1.3013898134231567,sensors/msg/DVLBeam,1.534000039100647,0,-91.7531967163086,-61.986228942871094,True,-0.08545758575201035,sensors/msg/DVLBeam,1.333400011062622,1,-93.02664184570312,-48.326377868652344,True,-0.08151167631149292,sensors/msg/DVLBeam,1.321600079536438,2,-90.04947662353516,-47.402008056640625,True,0.02660072036087513,sensors/msg/DVLBeam,1.5104000568389893,3,-92.40655517578125,-54.44771957397461,True,0.015633177012205124,0.04836414009332657,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,977505445,1724164535,0,107.2244644165039,geometry_msgs/msg/Vector3,0.19393561780452728,-0.009102671407163143,-0.033937618136405945,True
1724164536.0752373,sensors/msg/DVLVelocity,1.3231933116912842,sensors/msg/DVLBeam,1.593000054359436,0,-93.06658935546875,-55.31550598144531,True,-0.09081697463989258,sensors/msg/DVLBeam,1.333400011062622,1,-94.11161041259766,-47.68605422973633,True,-0.0819142609834671,sensors/msg/DVLBeam,1.321600079536438,2,-90.92852783203125,-49.4053955078125,True,0.02559361793100834,sensors/msg/DVLBeam,1.5458000898361206,3,-93.79154205322266,-54.35816955566406,True,0.016973067075014114,0.049664366990327835,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,74245691,1724164536,0,104.26879119873047,geometry_msgs/msg/Vector3,0.1992635875940323,-0.016570398584008217,-0.03564688563346863,True
1724164536.1762676,sensors/msg/DVLVelocity,1.3041152954101562,sensors/msg/DVLBeam,1.5576000213623047,0,-93.04501342773438,-61.62924575805664,True,-0.08828374743461609,sensors/msg/DVLBeam,1.3452000617980957,1,-94.29428100585938,-47.916534423828125,True,-0.07338250428438187,sensors/msg/DVLBeam,1.321600079536438,2,-91.12600708007812,-55.981544494628906,True,0.03551381826400757,sensors/msg/DVLBeam,1.4868000745773315,3,-79.36992645263672,-62.002159118652344,True,0.019782111048698425,0.049945492297410965,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,176010847,1724164536,0,108.23822021484375,geometry_msgs/msg/Vector3,0.20361147820949554,-0.027947837486863136,-0.028530947864055634,True
1724164536.3043149,sensors/msg/DVLVelocity,1.3177424669265747,sensors/msg/DVLBeam,1.5812000036239624,0,-93.01272583007812,-60.44181823730469,True,-0.08964355289936066,sensors/msg/DVLBeam,1.3688000440597534,1,-94.18731689453125,-44.87751770019531,True,-0.08029592037200928,sensors/msg/DVLBeam,1.3098000288009644,2,-91.3868408203125,-52.748809814453125,True,0.04276219755411148,sensors/msg/DVLBeam,1.5104000568389893,3,-94.12982177734375,-52.634246826171875,True,0.009329300373792648,0.05052119120955467,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,303780078,1724164536,0,106.90784454345703,geometry_msgs/msg/Vector3,0.20049786567687988,-0.0279395654797554,-0.03004518710076809,True
