t,__msgtype__,format,header.__msgtype__,header.frame_id,header.stamp.__msgtype__,header.stamp.nanosec,header.stamp.sec,pitch,roll,status,std,t_last_reset,time,x,y,yaw,z
1724164500.7876148,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,786511182,1724164500,8.034468211470417,-1.378193395853145,0,0.0,1724164477.9570637,1687100459.483331,4.01851331216749,0.14114423590551203,-1.5934887608581532,0.07712857236145906
1724164500.97005,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,969022750,1724164500,7.874791381583403,-1.06089129218007,0,0.0,1724164477.9570637,1687100459.697705,4.061503960998027,0.13748989629658537,-1.849373756730916,0.07033732698185426
1724164501.2013261,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,200404882,1724164501,8.182209298704407,-0.5675531431813612,0,0.0,1724164477.9570637,1687100459.90618,4.109425313799175,0.13555247972947188,-1.7840780720609648,0.0663439787124471
1724164501.4181361,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,417444467,1724164501,8.682496035049715,-0.3052849607254519,0,0.0,1724164477.9570637,1687100460.12636,4.152250333855216,0.1318134685602939,-1.6931484609953897,0.06726627566425562
1724164501.6204832,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,619936466,1724164501,9.17776871819145,-0.1846476558676288,0,0.0,1724164477.9570637,1687100460.3417468,4.196259424027319,0.13072863185885017,-1.4547238071986754,0.06614450457750516
1724164501.8545868,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,854304552,1724164501,9.97585563481712,-0.04089372363563257,0,0.0,1724164477.9570637,1687100460.56215,4.242965762903664,0.13262262295135402,-0.7247435453014714,0.05750652201584508
1724164502.061064,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,59789657,1724164502,10.820032337974558,0.1119042895435414,0,0.0,1724164477.9570637,1687100460.7817008,4.290116380474856,0.13974543353119762,0.30185085386954263,0.047621494382253014
1724164502.28611,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,285151958,1724164502,11.180844320724818,-0.08902372936821085,0,0.0,1724164477.9570637,1687100460.999589,4.33079757114279,0.14465837453126482,1.217938047149859,0.03844242874901564
1724164502.502985,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,502570390,1724164502,11.482188631367299,-0.6216695832717171,0,0.0,1724164477.9570637,1687100461.209455,4.368738329782281,0.1489001056881621,0.8333003988784747,0.028715202404607364
1724164502.7093463,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,708025693,1724164502,11.843280313729023,-1.1970176690036185,0,0.0,1724164477.9570637,1687100461.419754,4.408987693036366,0.15200054986239256,-0.5852417844872141,0.015281843701174622
1724164502.9156573,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,914969205,1724164502,12.109634373200825,-1.4745840057115223,0,0.0,1724164477.9570637,1687100461.6330888,4.449273729671596,0.14600969519744295,-2.5561757524255118,-0.003350893169913888
1724164503.143394,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,142508506,1724164503,11.23728996571187,-1.443731697805523,0,0.0,1724164477.9570637,1687100461.8484929,4.493922240778301,0.13960801956476945,-2.4863510684937595,-0.014967727246751437
1724164503.3499303,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,349465608,1724164503,10.933404569484315,-1.2073081831897128,0,0.0,1724164477.9570637,1687100462.068224,4.541805842764075,0.13384365448637645,-1.8621006959745645,-0.027034689069308476
1724164503.5718338,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,570871829,1724164503,11.364994311564061,-0.816183482930906,0,0.0,1724164477.9570637,1687100462.2823708,4.591758774479203,0.13512064851419592,-1.3129474305369215,-0.036064756758239225
1724164503.7940354,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,793276309,1724164503,11.747772489640951,-0.4936159801481331,0,0.0,1724164477.9570637,1687100462.505045,4.639577965044028,0.14030563873504553,-0.5633372722969852,-0.04207489538620199
1724164504.0166621,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,15942811,1724164504,12.123913199308834,-0.39207187734344684,0,0.0,1724164477.9570637,1687100462.725869,4.676957268717718,0.14801126196921985,0.6046824662820832,-0.04813766293373522
1724164504.2246835,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,223388671,1724164504,12.317909372760795,-0.23245034401157513,0,0.0,1724164477.9570637,1687100462.944993,4.71117088246657,0.15525023312964056,2.034767884640861,-0.0559944611649818
1724164504.4549787,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,454472303,1724164504,12.74972250550754,-0.023920517737693388,0,0.0,1724164477.9570637,1687100463.1596448,4.745808541034496,0.15997912738626305,3.185989994623889,-0.06728021697489406
1724164504.6658194,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,665289402,1724164504,13.114323185357746,-0.039387142749908705,0,0.0,1724164477.9570637,1687100463.3815649,4.784002159041313,0.16358243017674873,3.270792963427465,-0.07885475719561605
1724164504.8907359,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,889878034,1724164504,13.120152121090728,-0.39672833652708245,0,0.0,1724164477.9570637,1687100463.601428,4.822578170775647,0.16467505197529173,2.4706729143740187,-0.09003880193668246
1724164505.1113894,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,110278129,1724164505,12.947332514220642,-1.0804879197161317,0,0.0,1724164477.9570637,1687100463.817818,4.86128839212877,0.1677020175913256,0.7846913157837195,-0.10171770082909926
1724164505.325506,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,324704170,1724164505,12.927368410396825,-1.4927083171939435,0,0.0,1724164477.9570637,1687100464.035411,4.905326136697691,0.17342733114427644,-0.8182755465654611,-0.11453842548322057
1724164505.5511115,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,550101041,1724164505,13.049450946632419,-1.5543825502603485,0,0.0,1724164477.9570637,1687100464.25097,4.951500109636526,0.17658428926106504,-1.6390200268262227,-0.12565964365442042
1724164505.7525382,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,751563072,1724164505,13.18911187512569,-1.2951441834070572,0,0.0,1724164477.9570637,1687100464.470404,4.99663844248195,0.17604885320558444,-1.8738395952065512,-0.13559291775377852
1724164505.9530518,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,952559471,1724164505,13.364122140002282,-0.8771021023053567,0,0.0,1724164477.9570637,1687100464.6855,5.0397216997384895,0.17330717043999957,-2.0703211796539787,-0.14625771390998715
1724164506.1723695,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,171752929,1724164506,13.518176553180822,-0.5877812047901819,0,0.0,1724164477.9570637,1687100464.897831,5.081721110087753,0.1680348675751104,-2.0124537647058944,-0.15760171801820405
1724164506.3914862,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,391194581,1724164506,13.77150735682507,-0.6345874642669682,0,0.0,1724164477.9570637,1687100465.112031,5.1197474231428535,0.15906990616086328,-1.6188742952826405,-0.16774718796912744
1724164506.627792,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,627237796,1724164506,14.878587690169267,-0.7339367268240359,0,0.0,1724164477.9570637,1687100465.3250709,5.165356002299978,0.15515100099689907,-0.8670419917670442,-0.17561636557929658
1724164506.8243654,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,823707342,1724164506,15.577553432148457,-1.015058309479916,0,0.0,1724164477.9570637,1687100465.545681,5.212748635065828,0.15867952912975164,-0.4447965594656539,-0.1820478888594363
1724164507.055621,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,55090665,1724164507,15.939743445207075,-1.2930469883215314,0,0.0,1724164477.9570637,1687100465.7644298,5.254119958932698,0.16429229292954978,-0.3169173999954137,-0.1903090127982365
1724164507.2726552,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,272016048,1724164507,16.241357986649064,-1.5115748168812013,0,0.0,1724164477.9570637,1687100465.9789588,5.292116106431192,0.17276792025482837,-0.5315981949774705,-0.20229004332851944
1724164507.4679215,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,467514038,1724164507,16.25761318260116,-1.588431236444395,0,0.0,1724164477.9570637,1687100466.19059,5.329655063684976,0.17639611926461354,-0.9862153458992694,-0.21536466116115516
1724164507.6935942,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,692905902,1724164507,16.391873828151482,-1.7509857600835312,0,0.0,1724164477.9570637,1687100466.409138,5.364458181432624,0.17654639451463391,-1.6814892436678943,-0.22899258717829105
1724164507.9056103,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,904623985,1724164507,16.21774325165281,-1.7290208397654017,0,0.0,1724164477.9570637,1687100466.625342,5.4018313552861965,0.17148672885706823,-2.045823854055493,-0.2415036583243028
1724164508.125746,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,124976158,1724164508,15.89585886883787,-1.7524515014485051,0,0.0,1724164477.9570637,1687100466.8325648,5.440535176461594,0.1680043954458413,-2.0825082139921216,-0.2513037420054619
1724164508.3427513,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,342114448,1724164508,15.559963672651882,-1.707140052987475,0,0.0,1724164477.9570637,1687100467.049444,5.4864107806542,0.16648304451500998,-1.8625913552704585,-0.25943760697030543
1724164508.6228213,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,621601581,1724164508,15.259683114399735,-1.636075875684124,0,0.0,1724164477.9570637,1687100467.33104,5.547866952153469,0.17287924516369474,-1.6092431202513495,-0.2616967615491411
1724164508.823646,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,823063850,1724164508,14.957258196375921,-1.759551926204178,0,0.0,1724164477.9570637,1687100467.550983,5.591134513748089,0.17930138869457424,-1.329656652124946,-0.26502787198697303
1724164509.0510244,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,50454854,1724164509,14.904484251582547,-1.7958607029438083,0,0.0,1724164477.9570637,1687100467.7621539,5.625544823789355,0.18044635449325588,-0.9062068149560886,-0.2669975338022901
1724164509.2518907,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,250919342,1724164509,15.104508879508824,-1.6698475095316117,0,0.0,1724164477.9570637,1687100467.978179,5.657825307543292,0.179382172623352,-0.7974880586568526,-0.2730386683261126
1724164509.4807925,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,479844570,1724164509,15.087988705063026,-1.4631896497555927,0,0.0,1724164477.9570637,1687100468.1927638,5.695650677495685,0.18135586587595065,-0.8848433558370741,-0.28198523626949407
1724164509.7083678,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,707789897,1724164509,14.814341010315486,-1.2653310328487646,0,0.0,1724164477.9570637,1687100468.420831,5.73971207791687,0.18017487063147808,-1.225241772354114,-0.2903471397726085
1724164509.9148495,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,913739442,1724164509,14.40357063359473,-1.1152110677037934,0,0.0,1724164477.9570637,1687100468.632799,5.786327170844687,0.17947477759528643,-1.4542479203687904,-0.2955289389760803
1724164510.1422005,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,141715049,1724164510,14.080331768523772,-0.9052616306512408,0,0.0,1724164477.9570637,1687100468.8510978,5.8322270743533355,0.17966570139588559,-1.7327385133825526,-0.30117554316276035
1724164510.3450208,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,344207525,1724164510,13.757898475227265,-0.7019211935151279,0,0.0,1724164477.9570637,1687100469.0677938,5.878687611096804,0.1811904313187474,-1.818740871418578,-0.3071010338858134
1724164510.5679603,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,567574739,1724164510,13.31971104084885,-0.5104045183693301,0,0.0,1724164477.9570637,1687100469.286257,5.923395107713601,0.18103316397435476,-1.6146547014284636,-0.3110636516640619
1724164510.7945366,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,793970346,1724164510,13.166277210006989,-0.08992861941149612,0,0.0,1724164477.9570637,1687100469.50543,5.96854751025941,0.1818396101720765,-1.306052122695903,-0.31822926902517074
1724164511.002182,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,942230,1724164511,13.243340405454346,-0.009181632267745045,0,0.0,1724164477.9570637,1687100469.725335,6.01499405786962,0.1801704359306643,-1.0233619373524825,-0.32499155581187505
1724164511.2278783,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,226846218,1724164511,13.301746159162791,-0.2604045211272008,0,0.0,1724164477.9570637,1687100469.941989,6.057142935446672,0.17922775796314186,-0.7192647886093946,-0.3277592732341126
1724164511.4511714,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,450297117,1724164511,13.162411546399793,-0.6003786029832561,0,0.0,1724164477.9570637,1687100470.154203,6.098150821913552,0.1842288905989771,-0.695755132693672,-0.32926263933190714
1724164511.6450868,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,644339561,1724164511,13.285889702912542,-0.7061956225332195,0,0.0,1724164477.9570637,1687100470.365967,6.1400226222172485,0.1889276212435994,-1.0069069783917433,-0.32907784763974024
1724164511.8865051,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,885315895,1724164511,13.549029756649361,-0.4767738121413266,0,0.0,1724164477.9570637,1687100470.585018,6.177881204841669,0.186446048504943,-1.497241351409748,-0.33119593562793403
1724164512.0978196,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,96739292,1724164512,13.807350251954102,-0.06204981778676064,0,0.0,1724164477.9570637,1687100470.802502,6.217253942638066,0.18681022260015567,-1.3885216496829582,-0.3348964521295969
1724164512.3207343,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,320178985,1724164512,14.076398242601554,0.16955826747324623,0,0.0,1724164477.9570637,1687100471.021477,6.262418968856939,0.1889303552826772,-1.127624671546982,-0.3457634449613303
1724164512.5289302,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,527586698,1724164512,14.310110178803093,0.24966388525760957,0,0.0,1724164477.9570637,1687100471.2427158,6.310880759524237,0.18562449357308392,-0.9449243504427127,-0.360463625059926
1724164512.7426891,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,741574764,1724164512,14.36468357587348,-0.1382349895232563,0,0.0,1724164477.9570637,1687100471.454522,6.354728273779963,0.1841174848165775,-0.8296312796162111,-0.372215436644648
1724164512.9485683,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,947912693,1724164512,14.25682711233199,-0.5631103222286088,0,0.0,1724164477.9570637,1687100471.673184,6.393779939879254,0.1846003774107986,-0.7603806264126007,-0.38253808329347566
1724164513.167789,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,166891098,1724164513,14.031441900039463,-0.922423750355871,0,0.0,1724164477.9570637,1687100471.888368,6.432971804338958,0.18516185205925118,-0.5764212581184074,-0.39195904034435924
1724164513.3957133,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,395278692,1724164513,14.584967768548427,-1.0475806637219625,0,0.0,1724164477.9570637,1687100472.104521,6.477544156004266,0.18179860012406437,-0.5199226472787288,-0.40443199393472157
1724164513.6035178,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,602537155,1724164513,15.137955842320443,-1.1587634410582455,0,0.0,1724164477.9570637,1687100472.324601,6.5247025156466405,0.18568558620082362,-0.4896015935816992,-0.41606566612601326
1724164513.822058,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,821065902,1724164513,16.15373980043406,-1.1945041888625973,0,0.0,1724164477.9570637,1687100472.5440269,6.573306158090094,0.19274785311100626,-0.6022736030170595,-0.42539439827514375
1724164514.045511,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,44516801,1724164514,17.349753042422776,-0.9134691861539687,0,0.0,1724164477.9570637,1687100472.765504,6.625811590221899,0.19957938584463952,-0.8198928731277962,-0.4405738499712876
1724164514.2628038,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,261933803,1724164514,18.86547425807521,-0.4732650388049049,0,0.0,1724164477.9570637,1687100472.9811668,6.674362863597179,0.20074486107476375,-0.9030205346102352,-0.461103676208825
1724164514.46913,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,468411684,1724164514,19.46283288787757,-0.344011467007613,0,0.0,1724164477.9570637,1687100473.193796,6.716128433443598,0.19656330146602444,-0.9052010503263278,-0.4838942318256358
1724164514.7008076,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,700278759,1724164514,18.498494432193677,-0.5436014581232197,0,0.0,1724164477.9570637,1687100473.406337,6.747845933586827,0.19328999157326784,-0.46099304079724596,-0.503045857631503
1724164514.90041,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,899029731,1724164514,18.098810798445758,-0.8727758492763055,0,0.0,1724164477.9570637,1687100473.6266289,6.774996049964505,0.19014446497381296,-0.0801715652010075,-0.5216481911626107
1724164515.1279805,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,127414464,1724164515,17.889112227211022,-1.1389257232478633,0,0.0,1724164477.9570637,1687100473.840324,6.800403292196203,0.193350910309907,0.5230514130456386,-0.5346910100671577
1724164515.3444228,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,343924045,1724164515,18.05185292096446,-1.487440430972764,0,0.0,1724164477.9570637,1687100474.051849,6.831198182411927,0.19942727500220475,1.4008920642191884,-0.5443403792435689
1724164515.5535781,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,552369117,1724164515,18.541479974246457,-1.6026293842875456,0,0.0,1724164477.9570637,1687100474.266825,6.8677510725320445,0.20623980714651366,2.15777173174143,-0.5549220711855349
1724164515.7635422,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,762804746,1724164515,19.329696809074132,-1.4165600433033916,0,0.0,1724164477.9570637,1687100474.483111,6.909834466180869,0.2118506913240017,2.565463150740245,-0.5703906857518823
1724164516.0081434,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,7778406,1724164516,20.054940874169905,-0.9244256231729874,0,0.0,1724164477.9570637,1687100474.705884,6.953676625952431,0.21617751792358766,2.1419368059440185,-0.591421494839658
1724164516.2108595,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,210268020,1724164516,20.54791782384004,-0.9452188439464695,0,0.0,1724164477.9570637,1687100474.927582,6.997562594245351,0.21869004749618878,1.1212241005463592,-0.6149124434417923
1724164516.4387298,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,437834262,1724164516,20.806841443592816,-1.205089047085282,0,0.0,1724164477.9570637,1687100475.144589,7.037715157532306,0.2181339041682864,-0.33977088798500404,-0.6400976654576128
1724164516.636854,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,636245965,1724164516,20.77980480992403,-1.2665352706562456,0,0.0,1724164477.9570637,1687100475.361992,7.076870684411884,0.21405539980557614,-1.3253030070820524,-0.6634151478857568
1724164516.8636923,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,862670183,1724164516,20.738718988390765,-1.3110057290301729,0,0.0,1724164477.9570637,1687100475.575028,7.116219733989212,0.21231703395748178,-1.7735683400573976,-0.6842941030194916
1724164517.0710557,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,70086479,1724164517,20.698679442441886,-1.3126689721054927,0,0.0,1724164477.9570637,1687100475.786551,7.1543483350580255,0.21229664709979612,-1.878576828197762,-0.7034947641699955
1724164517.29413,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,293486595,1724164517,20.697597016324064,-1.3318834363932441,0,0.0,1724164477.9570637,1687100476.005132,7.192030179271426,0.21227046888930132,-1.8657058302175713,-0.7242625738839997
1724164517.5063708,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,505918741,1724164517,20.64040744403143,-1.3653738641209123,0,0.0,1724164477.9570637,1687100476.221966,7.2280343480245035,0.20802025041005215,-1.834582503911613,-0.7441575603927081
1724164517.7103064,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,709949970,1724164517,20.644928026933016,-1.4293023431714116,0,0.0,1724164477.9570637,1687100476.438844,7.2627501763666515,0.20074159996470614,-1.8100643133798207,-0.7638343511608554
1724164517.9205449,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,919434070,1724164517,20.683296086414718,-1.5460096145597582,0,0.0,1724164477.9570637,1687100476.646082,7.296552690496109,0.19063193440261114,-1.8476988507186667,-0.7823642649016661
1724164518.1251805,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,124125719,1724164518,20.582123549308633,-1.510703328749747,0,0.0,1724164477.9570637,1687100476.857272,7.331238644195012,0.18061499067158773,-1.948236752621732,-0.7993818058032751
1724164518.3529677,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,351965188,1724164518,20.616808518338537,-1.2773495203194376,0,0.0,1724164477.9570637,1687100477.0665128,7.368791912715773,0.17824891470546853,-1.7943218222042954,-0.8139676594217485
1724164518.6391819,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,638195753,1724164518,21.526107268144095,-0.13685377901966853,0,0.0,1724164477.9570637,1687100477.34635,7.417305044191876,0.16723054828017422,-1.4605388535170274,-0.8586152838828802
1724164518.8457541,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,844688177,1724164518,22.164613772168472,0.6689095672044937,0,0.0,1724164477.9570637,1687100477.562949,7.453020794568086,0.1881665916380515,-1.252625948917857,-0.891811719771572
1724164519.0694032,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,68048477,1724164519,22.546324573558753,1.445810476866342,0,0.0,1724164477.9570637,1687100477.7809758,7.484953071282431,0.19182159924687953,-0.7351891170601537,-0.9448732908074364
1724164519.2909381,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,289959430,1724164519,22.474123351653542,1.4001893985383231,0,0.0,1724164477.9570637,1687100478.001154,7.511785178655943,0.19096170977045385,-0.26340132572017994,-0.9948853070157369
1724164519.482071,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,481113195,1724164519,22.008511924846577,0.6180755839799282,0,0.0,1724164477.9570637,1687100478.214877,7.540055457998685,0.18522622398418848,0.028880270273207477,-1.0318717592107927
1724164519.72171,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,720477581,1724164519,21.108529798133382,-0.9317500155179035,0,0.0,1724164477.9570637,1687100478.4241269,7.571559253891069,0.1784744966538248,0.2534299098766202,-1.0594306028975604
1724164519.9309378,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,930511713,1724164519,21.228791920167556,-1.8607100159555723,0,0.0,1724164477.9570637,1687100478.647935,7.607138358247232,0.16802661385504875,0.13073322896233872,-1.0911415609898345
1724164520.1500797,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,148866891,1724164520,22.09153344915791,-1.6224106467484154,0,0.0,1724164477.9570637,1687100478.8606598,7.641800367308456,0.15896872089928546,0.5530116938097661,-1.1333707140890077
1724164520.3516967,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,351325750,1724164520,22.932721416775127,-0.20407584732102566,0,0.0,1724164477.9570637,1687100479.07051,7.672555840834577,0.15068590459638653,1.8380008951505478,-1.1839150508738874
1724164520.568966,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,567763805,1724164520,23.152174465978554,1.4282303839164718,0,0.0,1724164477.9570637,1687100479.289916,7.70011056067446,0.1555917447011703,2.7400302554066442,-1.2392960312312138
1724164520.786254,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,785180330,1724164520,22.98908828648314,2.144172294695739,0,0.0,1724164477.9570637,1687100479.500856,7.72117405371545,0.1668151083812168,2.713712990637073,-1.291432933995009
1724164520.993666,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,992963552,1724164520,22.6463609507563,2.0656779737170687,0,0.0,1724164477.9570637,1687100479.712059,7.741574596802304,0.1813949424789936,2.17471154010469,-1.3395348531868627
1724164521.224721,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,223558902,1724164521,22.237069631980518,1.2160934166224182,0,0.0,1724164477.9570637,1687100479.928453,7.76460016166965,0.19479339419811595,1.2699652318170003,-1.3842063365554718
1724164521.42871,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,427760601,1724164521,22.422142471848954,0.08743430609660661,0,0.0,1724164477.9570637,1687100480.143482,7.790049151819695,0.2026642786978965,0.250595428678459,-1.425960363123209
