t,__msgtype__,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,header.__msgtype__,header.frame_id,header.stamp.__msgtype__,header.stamp.nanosec,header.stamp.sec,mag_x,mag_y,mag_z
1724164513.80633,messages/msg/IMU,-24.0,14.0,-994.0,-1.0,-21.0,-103.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,805992364,1724164513,0.0,0.0,0.0
1724164513.8683813,messages/msg/IMU,-24.0,14.0,-994.0,-1.0,-21.0,-103.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,867976188,1724164513,0.0,0.0,0.0
1724164513.92885,messages/msg/IMU,-29.0,27.0,-994.0,-9.0,-45.0,-103.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,927815675,1724164513,0.0,0.0,0.0
1724164513.982915,messages/msg/IMU,-29.0,27.0,-994.0,-9.0,-45.0,-103.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,981672763,1724164513,0.0,0.0,0.0
1724164514.0369918,messages/msg/IMU,-26.0,12.0,-991.0,3.0,-44.0,-120.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,36537170,1724164514,0.0,0.0,0.0
1724164514.0964735,messages/msg/IMU,-36.0,26.0,-997.0,2.0,-40.0,-133.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,95441102,1724164514,0.0,0.0,0.0
1724164514.1699543,messages/msg/IMU,-36.0,26.0,-997.0,2.0,-40.0,-133.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,169185638,1724164514,0.0,0.0,0.0
1724164514.2357419,messages/msg/IMU,-27.0,32.0,-985.0,4.0,-19.0,-88.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,235043287,1724164514,0.0,0.0,0.0
1724164514.2887971,messages/msg/IMU,-27.0,32.0,-985.0,4.0,-19.0,-88.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,287866115,1724164514,0.0,0.0,0.0
1724164514.338901,messages/msg/IMU,-11.0,43.0,-995.0,7.0,2.0,-54.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,337730884,1724164514,0.0,0.0,0.0
1724164514.3862667,messages/msg/IMU,-11.0,43.0,-995.0,7.0,2.0,-54.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,385604619,1724164514,0.0,0.0,0.0
1724164514.4456875,messages/msg/IMU,-53.0,48.0,-998.0,10.0,17.0,99.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,444472789,1724164514,0.0,0.0,0.0
1724164514.522354,messages/msg/IMU,-31.0,10.0,-973.0,26.0,45.0,59.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,521241188,1724164514,0.0,0.0,0.0
1724164514.5709167,messages/msg/IMU,-31.0,10.0,-973.0,26.0,45.0,59.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,570626020,1724164514,0.0,0.0,0.0
1724164514.6335845,messages/msg/IMU,-24.0,7.0,-987.0,35.0,42.0,35.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,632497310,1724164514,0.0,0.0,0.0
1724164514.6876256,messages/msg/IMU,-24.0,7.0,-987.0,35.0,42.0,35.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,686316728,1724164514,0.0,0.0,0.0
1724164514.767413,messages/msg/IMU,-14.0,7.0,-992.0,31.0,43.0,31.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,766690731,1724164514,0.0,0.0,0.0
1724164514.8269422,messages/msg/IMU,-6.0,9.0,-983.0,34.0,30.0,18.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,826564550,1724164514,0.0,0.0,0.0
1724164514.8987412,messages/msg/IMU,-6.0,9.0,-983.0,34.0,30.0,18.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,898035049,1724164514,0.0,0.0,0.0
1724164514.9504724,messages/msg/IMU,-16.0,-7.0,-992.0,40.0,43.0,17.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,949892044,1724164514,0.0,0.0,0.0
1724164515.0112548,messages/msg/IMU,0.0,-12.0,-990.0,52.0,54.0,-6.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,10730028,1724164515,0.0,0.0,0.0
1724164515.062725,messages/msg/IMU,0.0,-12.0,-990.0,52.0,54.0,-6.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,61589479,1724164515,0.0,0.0,0.0
1724164515.1331117,messages/msg/IMU,2.0,0.0,-993.0,53.0,55.0,-19.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,132437229,1724164515,0.0,0.0,0.0
1724164515.2007856,messages/msg/IMU,1.0,-23.0,-1002.0,63.0,47.0,-27.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,200309514,1724164515,0.0,0.0,0.0
1724164515.2869594,messages/msg/IMU,1.0,-23.0,-1002.0,63.0,47.0,-27.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,286080598,1724164515,0.0,0.0,0.0
1724164515.3387892,messages/msg/IMU,10.0,-19.0,-991.0,55.0,38.0,-41.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,337940454,1724164515,0.0,0.0,0.0
1724164515.387612,messages/msg/IMU,10.0,-19.0,-991.0,55.0,38.0,-41.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,386810541,1724164515,0.0,0.0,0.0
1724164515.450294,messages/msg/IMU,2.0,-16.0,-989.0,55.0,32.0,-62.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,449642181,1724164515,0.0,0.0,0.0
1724164515.5098305,messages/msg/IMU,3.0,-23.0,-993.0,52.0,8.0,-81.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,509480953,1724164515,0.0,0.0,0.0
1724164515.565518,messages/msg/IMU,3.0,-23.0,-993.0,52.0,8.0,-81.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,564334392,1724164515,0.0,0.0,0.0
1724164515.618721,messages/msg/IMU,3.0,-30.0,-1001.0,24.0,-12.0,-72.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,618191957,1724164515,0.0,0.0,0.0
1724164515.6888938,messages/msg/IMU,3.0,-30.0,-1001.0,24.0,-12.0,-72.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,688039541,1724164515,0.0,0.0,0.0
1724164515.747016,messages/msg/IMU,10.0,-38.0,-1003.0,-8.0,-40.0,-64.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,745848655,1724164515,0.0,0.0,0.0
1724164515.8226988,messages/msg/IMU,2.0,-16.0,-988.0,-33.0,-48.0,-57.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,821647405,1724164515,0.0,0.0,0.0
1724164515.8783748,messages/msg/IMU,2.0,-16.0,-988.0,-33.0,-48.0,-57.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,877531290,1724164515,0.0,0.0,0.0
1724164515.942126,messages/msg/IMU,4.0,-24.0,-989.0,-46.0,-50.0,-47.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,941327333,1724164515,0.0,0.0,0.0
1724164516.006349,messages/msg/IMU,-10.0,-11.0,-996.0,-65.0,-35.0,-42.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,4788160,1724164516,0.0,0.0,0.0
1724164516.0598335,messages/msg/IMU,-10.0,-11.0,-996.0,-65.0,-35.0,-42.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,58670997,1724164516,0.0,0.0,0.0
1724164516.118812,messages/msg/IMU,-15.0,-16.0,-1001.0,-95.0,-20.0,-49.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,117486238,1724164516,0.0,0.0,0.0
1724164516.174578,messages/msg/IMU,-15.0,-16.0,-1001.0,-95.0,-20.0,-49.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,173334836,1724164516,0.0,0.0,0.0
1724164516.2262363,messages/msg/IMU,4.0,-3.0,-976.0,-110.0,-10.0,-39.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,225196599,1724164516,0.0,0.0,0.0
1724164516.2732983,messages/msg/IMU,4.0,-3.0,-976.0,-110.0,-10.0,-39.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,272799730,1724164516,0.0,0.0,0.0
1724164516.344328,messages/msg/IMU,-14.0,7.0,-992.0,-95.0,-24.0,-16.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,343569040,1724164516,0.0,0.0,0.0
1724164516.39864,messages/msg/IMU,-4.0,4.0,-982.0,-90.0,-35.0,-17.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,397883415,1724164516,0.0,0.0,0.0
1724164516.4545403,messages/msg/IMU,-4.0,4.0,-982.0,-90.0,-35.0,-17.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,453772068,1724164516,0.0,0.0,0.0
1724164516.5067182,messages/msg/IMU,-1.0,24.0,-990.0,-58.0,-21.0,-6.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,505596160,1724164516,0.0,0.0,0.0
1724164516.55465,messages/msg/IMU,-1.0,24.0,-990.0,-58.0,-21.0,-6.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,553466796,1724164516,0.0,0.0,0.0
1724164516.6367893,messages/msg/IMU,-8.0,32.0,-989.0,-45.0,-14.0,4.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,636245965,1724164516,0.0,0.0,0.0
1724164516.6932487,messages/msg/IMU,-8.0,32.0,-989.0,-45.0,-14.0,4.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,692134141,1724164516,0.0,0.0,0.0
1724164516.755,messages/msg/IMU,-15.0,45.0,-991.0,-21.0,0.0,-17.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,753931283,1724164516,0.0,0.0,0.0
1724164516.8242402,messages/msg/IMU,-23.0,39.0,-993.0,-7.0,-4.0,-6.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,823778867,1724164516,0.0,0.0,0.0
1724164516.872258,messages/msg/IMU,-23.0,39.0,-993.0,-7.0,-4.0,-6.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,871615409,1724164516,0.0,0.0,0.0
1724164516.920637,messages/msg/IMU,-10.0,37.0,-988.0,-1.0,-6.0,-4.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,919487237,1724164516,0.0,0.0,0.0
1724164516.9902697,messages/msg/IMU,-10.0,37.0,-988.0,-1.0,-6.0,-4.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,989302158,1724164516,0.0,0.0,0.0
1724164517.0390542,messages/msg/IMU,-26.0,36.0,-998.0,4.0,0.0,-8.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,38170576,1724164517,0.0,0.0,0.0
1724164517.0909858,messages/msg/IMU,-26.0,36.0,-998.0,4.0,0.0,-8.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,90030670,1724164517,0.0,0.0,0.0
1724164517.1442604,messages/msg/IMU,-15.0,35.0,-988.0,-4.0,4.0,-12.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,142889976,1724164517,0.0,0.0,0.0
1724164517.22392,messages/msg/IMU,-19.0,36.0,-997.0,0.0,5.0,-5.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,222676277,1724164517,0.0,0.0,0.0
1724164517.2837052,messages/msg/IMU,-19.0,36.0,-997.0,0.0,5.0,-5.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,282516479,1724164517,0.0,0.0,0.0
1724164517.346463,messages/msg/IMU,-20.0,33.0,-992.0,3.0,0.0,-5.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,345355987,1724164517,0.0,0.0,0.0
1724164517.403031,messages/msg/IMU,-7.0,26.0,-996.0,12.0,5.0,-4.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,402239561,1724164517,0.0,0.0,0.0
1724164517.455321,messages/msg/IMU,-7.0,26.0,-996.0,12.0,5.0,-4.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,454092264,1724164517,0.0,0.0,0.0
1724164517.5084817,messages/msg/IMU,-13.0,42.0,-983.0,3.0,8.0,-12.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,507913112,1724164517,0.0,0.0,0.0
1724164517.5650592,messages/msg/IMU,-13.0,42.0,-983.0,3.0,8.0,-12.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,563766002,1724164517,0.0,0.0,0.0
1724164517.618495,messages/msg/IMU,-5.0,38.0,-1003.0,1.0,17.0,-10.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,617620944,1724164517,0.0,0.0,0.0
1724164517.6615226,messages/msg/IMU,-5.0,38.0,-1003.0,1.0,17.0,-10.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,661116361,1724164517,0.0,0.0,0.0
1724164517.7264912,messages/msg/IMU,4.0,28.0,-996.0,-4.0,11.0,-15.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,725908041,1724164517,0.0,0.0,0.0
1724164517.7852764,messages/msg/IMU,4.0,28.0,-996.0,-4.0,11.0,-15.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,784794092,1724164517,0.0,0.0,0.0
1724164517.8355043,messages/msg/IMU,-11.0,30.0,-990.0,-11.0,8.0,-14.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,834661483,1724164517,0.0,0.0,0.0
1724164517.8951879,messages/msg/IMU,-11.0,30.0,-990.0,-11.0,8.0,-14.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,894500970,1724164517,0.0,0.0,0.0
1724164517.949572,messages/msg/IMU,0.0,42.0,-998.0,-6.0,-6.0,-6.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,948357343,1724164517,0.0,0.0,0.0
1724164518.0049639,messages/msg/IMU,-8.0,23.0,-986.0,-8.0,-14.0,0.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,4205942,1724164518,0.0,0.0,0.0
1724164518.0548851,messages/msg/IMU,-8.0,23.0,-986.0,-8.0,-14.0,0.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,54104804,1724164518,0.0,0.0,0.0
1724164518.1124167,messages/msg/IMU,-18.0,32.0,-991.0,6.0,-11.0,0.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,112042427,1724164518,0.0,0.0,0.0
1724164518.1802518,messages/msg/IMU,-18.0,32.0,-991.0,6.0,-11.0,0.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,179186344,1724164518,0.0,0.0,0.0
1724164518.253247,messages/msg/IMU,-18.0,33.0,-991.0,10.0,-17.0,-6.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,252954721,1724164518,0.0,0.0,0.0
1724164518.3043852,messages/msg/IMU,-53.0,23.0,-977.0,13.0,-36.0,-38.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,303092002,1724164518,0.0,0.0,0.0
1724164518.3623462,messages/msg/IMU,-53.0,23.0,-977.0,13.0,-36.0,-38.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,361934423,1724164518,0.0,0.0,0.0
1724164518.4269655,messages/msg/IMU,-56.0,12.0,-1001.0,39.0,-53.0,-64.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,425791263,1724164518,0.0,0.0,0.0
1724164518.4902756,messages/msg/IMU,-56.0,12.0,-1001.0,39.0,-53.0,-64.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,489593267,1724164518,0.0,0.0,0.0
1724164518.5444195,messages/msg/IMU,-53.0,36.0,-1001.0,42.0,-71.0,-75.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,543448209,1724164518,0.0,0.0,0.0
1724164518.61291,messages/msg/IMU,-65.0,23.0,-1001.0,14.0,-62.0,-64.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,612264633,1724164518,0.0,0.0,0.0
1724164518.6598887,messages/msg/IMU,-65.0,23.0,-1001.0,14.0,-62.0,-64.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,659139871,1724164518,0.0,0.0,0.0
1724164518.7422779,messages/msg/IMU,-65.0,11.0,-991.0,6.0,-47.0,-48.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,740960597,1724164518,0.0,0.0,0.0
1724164518.7997963,messages/msg/IMU,-75.0,29.0,-983.0,38.0,-39.0,-39.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,798765659,1724164518,0.0,0.0,0.0
1724164518.8528237,messages/msg/IMU,-75.0,29.0,-983.0,38.0,-39.0,-39.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,851683378,1724164518,0.0,0.0,0.0
1724164518.9212554,messages/msg/IMU,-56.0,16.0,-988.0,48.0,-37.0,-35.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,920440673,1724164518,0.0,0.0,0.0
1724164518.9819615,messages/msg/IMU,-56.0,16.0,-988.0,48.0,-37.0,-35.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,980286836,1724164518,0.0,0.0,0.0
1724164519.0330737,messages/msg/IMU,-39.0,24.0,-986.0,49.0,-17.0,-18.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,32142162,1724164519,0.0,0.0,0.0
1724164519.0835578,messages/msg/IMU,-39.0,24.0,-986.0,49.0,-17.0,-18.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,83006620,1724164519,0.0,0.0,0.0
1724164519.138335,messages/msg/IMU,-15.0,-8.0,-1000.0,35.0,17.0,-3.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,137367725,1724164519,0.0,0.0,0.0
1724164519.186763,messages/msg/IMU,-15.0,-8.0,-1000.0,35.0,17.0,-3.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,186236858,1724164519,0.0,0.0,0.0
1724164519.2681246,messages/msg/IMU,-19.0,10.0,-994.0,32.0,66.0,23.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,267021417,1724164519,0.0,0.0,0.0
1724164519.3232756,messages/msg/IMU,-28.0,-7.0,-998.0,22.0,89.0,42.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,322871446,1724164519,0.0,0.0,0.0
1724164519.398939,messages/msg/IMU,-20.0,7.0,-997.0,18.0,112.0,57.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,397673368,1724164519,0.0,0.0,0.0
1724164519.4573371,messages/msg/IMU,-20.0,7.0,-997.0,18.0,112.0,57.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,456512928,1724164519,0.0,0.0,0.0
1724164519.5324616,messages/msg/IMU,-8.0,5.0,-1003.0,19.0,119.0,65.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,530980587,1724164519,0.0,0.0,0.0
1724164519.5807533,messages/msg/IMU,-8.0,5.0,-1003.0,19.0,119.0,65.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,579850435,1724164519,0.0,0.0,0.0
1724164519.632835,messages/msg/IMU,-18.0,-12.0,-985.0,-6.0,121.0,44.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,631711244,1724164519,0.0,0.0,0.0
1724164519.7308922,messages/msg/IMU,-23.0,-4.0,-987.0,-6.0,96.0,-6.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,729455709,1724164519,0.0,0.0,0.0
1724164519.781558,messages/msg/IMU,-23.0,-4.0,-987.0,-6.0,96.0,-6.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,780852317,1724164519,0.0,0.0,0.0
1724164519.8307989,messages/msg/IMU,-3.0,18.0,-989.0,-12.0,57.0,-51.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,829722166,1724164519,0.0,0.0,0.0
1724164519.881448,messages/msg/IMU,-3.0,18.0,-989.0,-12.0,57.0,-51.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,880588531,1724164519,0.0,0.0,0.0
1724164519.9370203,messages/msg/IMU,-2.0,6.0,-991.0,17.0,19.0,-79.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,936439037,1724164519,0.0,0.0,0.0
1724164519.9929087,messages/msg/IMU,0.0,-1.0,-980.0,53.0,-31.0,-86.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,992322206,1724164519,0.0,0.0,0.0
1724164520.0535762,messages/msg/IMU,0.0,-1.0,-980.0,53.0,-31.0,-86.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,53123474,1724164520,0.0,0.0,0.0
1724164520.1397893,messages/msg/IMU,-23.0,5.0,-993.0,102.0,-70.0,-86.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,137902021,1724164520,0.0,0.0,0.0
1724164520.2217205,messages/msg/IMU,-9.0,-25.0,-997.0,113.0,-102.0,-72.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,220674753,1724164520,0.0,0.0,0.0
1724164520.2820542,messages/msg/IMU,-9.0,-25.0,-997.0,113.0,-102.0,-72.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,281540155,1724164520,0.0,0.0,0.0
1724164520.34878,messages/msg/IMU,-23.0,-24.0,-1021.0,105.0,-131.0,-42.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,347336769,1724164520,0.0,0.0,0.0
1724164520.4096587,messages/msg/IMU,-40.0,-37.0,-1010.0,59.0,-91.0,-17.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,408185958,1724164520,0.0,0.0,0.0
1724164520.4659343,messages/msg/IMU,-40.0,-37.0,-1010.0,59.0,-91.0,-17.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,465023040,1724164520,0.0,0.0,0.0
1724164520.5492938,messages/msg/IMU,-33.0,-36.0,-1006.0,10.0,-70.0,1.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,548813343,1724164520,0.0,0.0,0.0
1724164520.6150258,messages/msg/IMU,-25.0,-50.0,-1006.0,-20.0,-57.0,7.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,613639593,1724164520,0.0,0.0,0.0
1724164520.6646433,messages/msg/IMU,-25.0,-50.0,-1006.0,-20.0,-57.0,7.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,663506746,1724164520,0.0,0.0,0.0
1724164520.718193,messages/msg/IMU,-42.0,-31.0,-989.0,-18.0,-40.0,23.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,717363119,1724164520,0.0,0.0,0.0
1724164520.7634563,messages/msg/IMU,-42.0,-31.0,-989.0,-18.0,-40.0,23.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,762241840,1724164520,0.0,0.0,0.0
1724164520.8176959,messages/msg/IMU,-45.0,-27.0,-1006.0,-32.0,-8.0,22.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,817095518,1724164520,0.0,0.0,0.0
1724164520.875435,messages/msg/IMU,-45.0,-27.0,-1006.0,-32.0,-8.0,22.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,874276638,1724164520,0.0,0.0,0.0
1724164520.9337652,messages/msg/IMU,-39.0,-24.0,-991.0,-70.0,11.0,18.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,932121753,1724164520,0.0,0.0,0.0
1724164520.9877536,messages/msg/IMU,-39.0,-24.0,-991.0,-70.0,11.0,18.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,986975669,1724164520,0.0,0.0,0.0
1724164521.0468338,messages/msg/IMU,-39.0,-28.0,-992.0,-77.0,35.0,37.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,45817375,1724164521,0.0,0.0,0.0
1724164521.1332047,messages/msg/IMU,-43.0,-20.0,-989.0,-74.0,56.0,13.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,131808280,1724164521,0.0,0.0,0.0
1724164521.1980844,messages/msg/IMU,-43.0,-20.0,-989.0,-74.0,56.0,13.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,196630477,1724164521,0.0,0.0,0.0
1724164521.2587466,messages/msg/IMU,-27.0,-20.0,-996.0,-93.0,64.0,-27.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,257525444,1724164521,0.0,0.0,0.0
1724164521.327935,messages/msg/IMU,-32.0,9.0,-988.0,-107.0,64.0,-28.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,327030897,1724164521,0.0,0.0,0.0
1724164521.3746104,messages/msg/IMU,-32.0,9.0,-988.0,-107.0,64.0,-28.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,373905420,1724164521,0.0,0.0,0.0
1724164521.4419088,messages/msg/IMU,-18.0,7.0,-986.0,-126.0,82.0,-20.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,440757274,1724164521,0.0,0.0,0.0
1724164521.5003538,messages/msg/IMU,-8.0,37.0,-978.0,-140.0,82.0,-17.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,498775243,1724164521,0.0,0.0,0.0
1724164521.5536191,messages/msg/IMU,-8.0,37.0,-978.0,-140.0,82.0,-17.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,552630424,1724164521,0.0,0.0,0.0
1724164521.6253836,messages/msg/IMU,6.0,53.0,-978.0,-91.0,72.0,-25.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,624946355,1724164521,0.0,0.0,0.0
1724164521.6845453,messages/msg/IMU,6.0,53.0,-978.0,-91.0,72.0,-25.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,683789253,1724164521,0.0,0.0,0.0
1724164521.74805,messages/msg/IMU,17.0,27.0,-979.0,-52.0,60.0,-14.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,746623992,1724164521,0.0,0.0,0.0
1724164521.8293772,messages/msg/IMU,19.0,49.0,-991.0,-8.0,44.0,2.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,828634023,1724164521,0.0,0.0,0.0
1724164521.890094,messages/msg/IMU,19.0,49.0,-991.0,-8.0,44.0,2.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,889469623,1724164521,0.0,0.0,0.0
1724164521.9498222,messages/msg/IMU,25.0,23.0,-978.0,4.0,20.0,4.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,949308633,1724164521,0.0,0.0,0.0
1724164522.0098636,messages/msg/IMU,23.0,41.0,-987.0,1.0,4.0,-5.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,9149551,1724164522,0.0,0.0,0.0
1724164522.0645492,messages/msg/IMU,23.0,41.0,-987.0,1.0,4.0,-5.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,64004182,1724164522,0.0,0.0,0.0
1724164522.1151752,messages/msg/IMU,16.0,37.0,-985.0,-1.0,-7.0,-7.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,113903760,1724164522,0.0,0.0,0.0
1724164522.164066,messages/msg/IMU,16.0,37.0,-985.0,-1.0,-7.0,-7.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,162779808,1724164522,0.0,0.0,0.0
1724164522.226924,messages/msg/IMU,13.0,36.0,-981.0,-4.0,-24.0,-4.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,225120067,1724164522,0.0,0.0,0.0
1724164522.2824614,messages/msg/IMU,13.0,36.0,-981.0,-4.0,-24.0,-4.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,282001733,1724164522,0.0,0.0,0.0
1724164522.3425596,messages/msg/IMU,15.0,19.0,-991.0,-9.0,-20.0,-9.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,341805934,1724164522,0.0,0.0,0.0
1724164522.4184654,messages/msg/IMU,4.0,32.0,-994.0,-8.0,-13.0,-23.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,417604207,1724164522,0.0,0.0,0.0
1724164522.494321,messages/msg/IMU,4.0,32.0,-994.0,-8.0,-13.0,-23.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,493403434,1724164522,0.0,0.0,0.0
